sample_pos,global_idx,hoyer,zeta_full,zeta_proxy,c_d,c_a
599,11991,45.21403157993066,0.9947114107260828,0.9404578267345404,0.04793760314025137,0.07114674339066787
600,12011,45.16435690206322,0.994758260413561,0.9211211156321427,0.04444800836103871,0.11330976037467569
601,12031,45.226362632521045,0.9909357022447772,0.9091161842770785,0.06066876819567184,0.12109886325017108
602,12051,45.11344651332541,0.9965881152450013,0.9452457390436904,0.044477970968178945,0.06503055094444035
603,12071,45.19467489851079,0.9949014798486091,0.9343075793310784,0.045458238698552256,0.08592660263929094
604,12091,45.21796313802866,0.9922730047987389,0.9205978056323713,0.09593581020383897,0.06286857853141847
605,12111,45.17801903159679,0.9944646461140584,0.9242311094586007,0.05372836375008124,0.09780941733271753
606,12131,45.16154590519399,0.9955229496579368,0.9313497303306068,0.04284743155592504,0.09445310778286137
607,12151,45.09904864255493,0.9960484141040168,0.9390249786953015,0.04226830611514072,0.07968173649425621
608,12171,45.16460368606289,0.9949823785376317,0.9240041147990774,0.04692672439714684,0.10506504600469843
609,12191,45.16103739178428,0.9964137750648892,0.9505440202711279,0.039697192563978745,0.05921476689376533
610,12211,45.184619239136794,0.9932257513804911,0.9204340190865089,0.06266147632642587,0.09647048550055617
611,12231,45.21153067801364,0.9937544578501063,0.9230651327017005,0.050978710689836254,0.10289102390676252
612,12251,45.21926760023304,0.9886990441122107,0.900361111435849,0.1100440388333203,0.08923373829498177
613,12271,45.19418055571198,0.9944707582809444,0.9237340247210981,0.05619689063445137,0.09633505992335244
614,12291,45.17717338916802,0.9957356990638571,0.9315015448685726,0.039295644492693,0.09770126577016164
615,12311,45.16690160832047,0.9944783966558357,0.9281428673352667,0.057152048955539186,0.08656221637392718
616,12331,45.081433953912054,0.9969266338521069,0.9462878350240456,0.03975438533163411,0.06766994462027497
617,12351,45.210963576305645,0.9935183910825323,0.9249220470983568,0.0848767328408147,0.06527917296247175
618,12371,45.223804080504706,0.9925137628782861,0.9150853149311345,0.05509334093396277,0.11473602920376821
619,12391,45.158830329693984,0.995720899408483,0.9343146658535215,0.03984141387900756,0.09152925441394939
620,12411,45.174982870072604,0.9950793878729028,0.9326519232021903,0.05399643528716949,0.08069971830844996
621,12431,45.18424884836828,0.9950349450376421,0.9317453208801896,0.05716353828058561,0.07934581995903528
622,12451,45.219353847880924,0.9931625573867836,0.9250001515306653,0.05597927507336442,0.09402042186530518
623,12471,45.16506401611622,0.9947883722184544,0.9220456314524508,0.04676879846838018,0.10913993862671818
624,12491,45.215687875391446,0.9918771249440067,0.9158741741028628,0.06742636200399917,0.10082528979027527
625,12511,45.17483010849227,0.9947565786427108,0.9197756561350102,0.04246526048853538,0.11798342724144426
626,12531,45.16820921502181,0.9960215876690707,0.9514325321102102,0.044679449257620484,0.05245548652195915
627,12551,45.17206009682261,0.9956815586196738,0.9316224798083187,0.03840488918906027,0.09835015119430233
628,12571,45.23089445810263,0.9908044773153671,0.926023919543318,0.0747136171250791,0.0732385437882849
629,12591,45.22733024274279,0.9879618562771628,0.8957975986545672,0.09081238978772183,0.11759241290314373
630,12611,45.2217111032623,0.9945065664500796,0.9423089529141471,0.050442754261571535,0.06493933991013426
631,12632,45.20846282786565,0.9925213051444687,0.9132508795468424,0.0712395555108301,0.10225868539548531
632,12652,45.21894159991968,0.9939530147231418,0.9382609721208879,0.05713255084403428,0.06634550491419
633,12672,45.17709829545338,0.995985524073506,0.940714090475299,0.04254476009233358,0.07602705895706845
634,12692,45.160473044509835,0.9929434370362596,0.9248367200404947,0.07673611568920637,0.07359044422980439
635,12712,45.158975774906686,0.9954497966902531,0.9281603370972025,0.04417395404704688,0.09950537175854801
636,12732,45.20790838439609,0.9947476461746166,0.9353336587756425,0.04819515145033715,0.08113753099837784
637,12752,45.17208149494244,0.9951714208385617,0.935415079046747,0.05428481787542469,0.07488502403108119
638,12772,45.08809251610352,0.9964981212349032,0.9442058759451798,0.03768400608460649,0.07390424202503393
639,12792,45.219502703400046,0.9909475203171628,0.9155243164231511,0.07482657412320687,0.09412479303049084
640,12812,45.12341800644239,0.9964340388041617,0.9399569789662762,0.04021346655029449,0.07987257551715321
641,12832,45.16042183985056,0.9945990028990168,0.9263198380057961,0.05113748481763507,0.09622283917077265
642,12852,45.17253668281572,0.9958698435785082,0.9402168341958851,0.05251872206594832,0.0670476095422814
643,12872,45.178622160256516,0.9952558600141882,0.9252074062181623,0.038230230429931567,0.1113549571337438
644,12892,45.1637743713042,0.9956097133375779,0.9304922888245419,0.039526786945302504,0.09948863540561378
645,12912,45.07881325292056,0.9964967162769507,0.9448760485754457,0.05118150297213367,0.059066399876974915
646,12932,45.162562285850804,0.9949916763946421,0.9259799625491213,0.044726002187687935,0.10331407271406955
647,12952,45.2358705584305,0.9864780807108255,0.8971390556018392,0.09923809581418,0.10648379298214165
648,12972,45.21269992748044,0.9932832785454181,0.9214593678819776,0.06561448114184684,0.09146678309419787
649,12992,45.18621430496835,0.9947577291544663,0.9344830543754417,0.05867554042455507,0.07235835082456152
650,13012,45.22681414037753,0.988599414533773,0.9003744551442581,0.08951855542304926,0.10973253428843459
651,13032,45.18461307531905,0.9941640131211952,0.9257685495567263,0.06065054216862263,0.08781235871792502
652,13052,45.190433992782154,0.9944450145557066,0.9189868014073497,0.043804949009322205,0.1182214481759784
653,13072,45.20342831876973,0.993678493962014,0.9262363370276879,0.09403207500590097,0.05349525093872324
654,13092,45.14099188049408,0.996715533527867,0.9493659441208316,0.04286357877174761,0.058404532986589264
655,13112,45.16780997560417,0.9959814588220334,0.9453347555589262,0.0577616243329418,0.05156886454920579
656,13132,45.12093578089805,0.9953953743653114,0.9282228203347681,0.04263838364906254,0.10091597568140136
657,13152,45.22795722610861,0.9914729525041954,0.9217451043535443,0.06072087199703479,0.09578891929587674
658,13172,45.13045150741744,0.9961700232289314,0.9401820072578545,0.04582931445572657,0.07380667102856459
659,13192,45.228419546890876,0.9910138620932764,0.9223440977923407,0.0748912607213111,0.08042054369400758
660,13212,45.18107907801171,0.9961927527393403,0.9376522321352208,0.04172288171700768,0.08297265401255084
661,13232,45.199767699934675,0.9933384183699709,0.9279458306196403,0.07215200734865324,0.07195633141206609
662,13252,45.18484303876246,0.9933448967302184,0.9277129243914679,0.06415762961583932,0.08041652160122488
663,13272,45.12511472844223,0.9971860407898828,0.9513879299662453,0.040349897772922486,0.05687424229458684
664,13292,45.206701269845894,0.9942577686621883,0.934181182573615,0.05928768698992733,0.07234994786284277
665,13312,45.20281932179214,0.9930694910367373,0.9137848930800762,0.06093191148001474,0.1114983023598331
666,13332,45.14897555737888,0.9954039323365471,0.928084021587038,0.04636710115859629,0.09746485566732785
667,13352,45.21159945462943,0.9910699051869875,0.9056091109316445,0.08380704813829916,0.10497472999841191
668,13372,45.202024926037815,0.9943512291283081,0.9303818515186972,0.04590123953302531,0.09333505742958008
669,13392,45.205071702524066,0.994572642581802,0.9363282241458305,0.05745611727811511,0.06988743443022374
670,13412,45.19409848513103,0.9952146996139402,0.9349047448058315,0.040592633441537296,0.08959787694679985
671,13432,45.209505913566296,0.9953278362980853,0.9394126481299192,0.04282049475888157,0.07835420898128011
672,13452,45.17191879938627,0.9957862949758802,0.9450895977989011,0.050028275757042356,0.05979252864515547
673,13472,45.18654804677257,0.9954340532822287,0.9408104075830009,0.04836388453012749,0.07001530030387061
674,13492,45.15844815483544,0.9956779146823884,0.9336252993608491,0.0464335406646747,0.08631586061362703
675,13512,45.21202901607961,0.9947979150984548,0.9224859353268133,0.040231953655913415,0.1147961756904598
676,13532,45.165975895223376,0.9938523104875104,0.9070175501195027,0.04263270369459442,0.1433321960664002
677,13552,45.194758480008204,0.9947528700941963,0.9315069573060405,0.07519144706714549,0.06179463832077343
678,13572,45.19996409325189,0.9916480592041715,0.91284090605623,0.06966197179698609,0.10465621609055366
679,13592,45.17405576146198,0.9957394165431165,0.9415616017236649,0.051762618135835964,0.06511417841683426
680,13612,45.172062849924906,0.9949894677740477,0.9321796090044244,0.05629646609656899,0.07934431589458205
681,13632,45.20821922247377,0.9941450438605476,0.931203938307486,0.05312927856273114,0.0844628448222969
682,13652,45.141336462716154,0.9960586225317689,0.9395942811283641,0.044141356924729744,0.07667008081854215
683,13672,45.13645378942599,0.9959198892830503,0.9385556541071918,0.04865820766590658,0.07423048411970978
684,13693,45.19262896788696,0.9959273331098109,0.9397748096639382,0.044935856852227805,0.07551452381989565
685,13713,45.229671368608216,0.9872503916445033,0.8934383123992755,0.09697951461261982,0.11614386058882914
