Policy,Actual_Saving,KL_Score,MSE,NMSE_dB,Target_Saving,MSE_Smoothed
"{'conv2d_1': 16, 'dense_1_part0': 8, 'dense_1_part1': 4, 'dense_1_part2': 4, 'dense_1_part3': 4, 'dense_1_part4': 4, 'dense_1_part5': 4, 'dense_1_part6': 4, 'dense_1_part7': 4, 'dense_1_part8': 4, 'dense_1_part9': 4, 'dense_1_part10': 4, 'dense_1_part11': 4, 'dense_1_part12': 4, 'dense_1_part13': 4, 'dense_1_part14': 4, 'dense_1_part15': 4, 'dense_1_part16': 8, 'dense_1_part17': 4, 'dense_1_part18': 8, 'dense_1_part19': 4, 'dense_1_part20': 4, 'dense_1_part21': 4, 'dense_1_part22': 4, 'dense_1_part23': 4, 'dense_1_part24': 4, 'dense_1_part25': 4, 'dense_1_part26': 4, 'dense_1_part27': 8, 'dense_1_part28': 4, 'dense_1_part29': 4, 'dense_1_part30': 4, 'dense_1_part31': 8}",85.54565463679606,9.886879,0.26233065128326416,-5.811509490013123,85.49999999999997,0.26233065128326416
"{'conv2d_1': 16, 'dense_1_part0': 8, 'dense_1_part1': 4, 'dense_1_part2': 4, 'dense_1_part3': 4, 'dense_1_part4': 4, 'dense_1_part5': 4, 'dense_1_part6': 4, 'dense_1_part7': 4, 'dense_1_part8': 4, 'dense_1_part9': 4, 'dense_1_part10': 4, 'dense_1_part11': 4, 'dense_1_part12': 4, 'dense_1_part13': 4, 'dense_1_part14': 4, 'dense_1_part15': 4, 'dense_1_part16': 8, 'dense_1_part17': 4, 'dense_1_part18': 8, 'dense_1_part19': 4, 'dense_1_part20': 4, 'dense_1_part21': 4, 'dense_1_part22': 4, 'dense_1_part23': 4, 'dense_1_part24': 4, 'dense_1_part25': 4, 'dense_1_part26': 4, 'dense_1_part27': 4, 'dense_1_part28': 4, 'dense_1_part29': 4, 'dense_1_part30': 4, 'dense_1_part31': 8}",85.93626622621142,9.886879,0.26916739344596863,-5.699775218963623,85.89999999999995,0.26916739344596863
"{'conv2d_1': 16, 'dense_1_part0': 8, 'dense_1_part1': 4, 'dense_1_part2': 4, 'dense_1_part3': 4, 'dense_1_part4': 4, 'dense_1_part5': 4, 'dense_1_part6': 4, 'dense_1_part7': 4, 'dense_1_part8': 4, 'dense_1_part9': 4, 'dense_1_part10': 4, 'dense_1_part11': 4, 'dense_1_part12': 4, 'dense_1_part13': 4, 'dense_1_part14': 4, 'dense_1_part15': 4, 'dense_1_part16': 8, 'dense_1_part17': 4, 'dense_1_part18': 8, 'dense_1_part19': 4, 'dense_1_part20': 4, 'dense_1_part21': 4, 'dense_1_part22': 4, 'dense_1_part23': 4, 'dense_1_part24': 4, 'dense_1_part25': 4, 'dense_1_part26': 4, 'dense_1_part27': 4, 'dense_1_part28': 4, 'dense_1_part29': 4, 'dense_1_part30': 4, 'dense_1_part31': 8}",85.93626622621142,9.886879,0.26916739344596863,-5.699775218963623,85.84999999999995,0.26916739344596863
"{'conv2d_1': 16, 'dense_1_part0': 8, 'dense_1_part1': 4, 'dense_1_part2': 4, 'dense_1_part3': 4, 'dense_1_part4': 4, 'dense_1_part5': 4, 'dense_1_part6': 4, 'dense_1_part7': 4, 'dense_1_part8': 4, 'dense_1_part9': 4, 'dense_1_part10': 4, 'dense_1_part11': 4, 'dense_1_part12': 4, 'dense_1_part13': 4, 'dense_1_part14': 4, 'dense_1_part15': 4, 'dense_1_part16': 8, 'dense_1_part17': 4, 'dense_1_part18': 8, 'dense_1_part19': 4, 'dense_1_part20': 4, 'dense_1_part21': 4, 'dense_1_part22': 4, 'dense_1_part23': 4, 'dense_1_part24': 4, 'dense_1_part25': 4, 'dense_1_part26': 4, 'dense_1_part27': 4, 'dense_1_part28': 4, 'dense_1_part29': 4, 'dense_1_part30': 4, 'dense_1_part31': 8}",85.93626622621142,9.886879,0.26916739344596863,-5.699775218963623,85.79999999999995,0.26916739344596863
"{'conv2d_1': 16, 'dense_1_part0': 8, 'dense_1_part1': 4, 'dense_1_part2': 4, 'dense_1_part3': 4, 'dense_1_part4': 4, 'dense_1_part5': 4, 'dense_1_part6': 4, 'dense_1_part7': 4, 'dense_1_part8': 4, 'dense_1_part9': 4, 'dense_1_part10': 4, 'dense_1_part11': 4, 'dense_1_part12': 4, 'dense_1_part13': 4, 'dense_1_part14': 4, 'dense_1_part15': 4, 'dense_1_part16': 8, 'dense_1_part17': 4, 'dense_1_part18': 8, 'dense_1_part19': 4, 'dense_1_part20': 4, 'dense_1_part21': 4, 'dense_1_part22': 4, 'dense_1_part23': 4, 'dense_1_part24': 4, 'dense_1_part25': 4, 'dense_1_part26': 4, 'dense_1_part27': 4, 'dense_1_part28': 4, 'dense_1_part29': 4, 'dense_1_part30': 4, 'dense_1_part31': 8}",85.93626622621142,9.886879,0.26916739344596863,-5.699775218963623,85.74999999999996,0.26916739344596863
"{'conv2d_1': 16, 'dense_1_part0': 8, 'dense_1_part1': 4, 'dense_1_part2': 4, 'dense_1_part3': 4, 'dense_1_part4': 4, 'dense_1_part5': 4, 'dense_1_part6': 4, 'dense_1_part7': 4, 'dense_1_part8': 4, 'dense_1_part9': 4, 'dense_1_part10': 4, 'dense_1_part11': 4, 'dense_1_part12': 4, 'dense_1_part13': 4, 'dense_1_part14': 4, 'dense_1_part15': 4, 'dense_1_part16': 8, 'dense_1_part17': 4, 'dense_1_part18': 8, 'dense_1_part19': 4, 'dense_1_part20': 4, 'dense_1_part21': 4, 'dense_1_part22': 4, 'dense_1_part23': 4, 'dense_1_part24': 4, 'dense_1_part25': 4, 'dense_1_part26': 4, 'dense_1_part27': 4, 'dense_1_part28': 4, 'dense_1_part29': 4, 'dense_1_part30': 4, 'dense_1_part31': 8}",85.93626622621142,9.886879,0.26916739344596863,-5.699775218963623,85.54999999999997,0.26916739344596863
"{'conv2d_1': 16, 'dense_1_part0': 8, 'dense_1_part1': 4, 'dense_1_part2': 4, 'dense_1_part3': 4, 'dense_1_part4': 4, 'dense_1_part5': 4, 'dense_1_part6': 4, 'dense_1_part7': 4, 'dense_1_part8': 4, 'dense_1_part9': 4, 'dense_1_part10': 4, 'dense_1_part11': 4, 'dense_1_part12': 4, 'dense_1_part13': 4, 'dense_1_part14': 4, 'dense_1_part15': 4, 'dense_1_part16': 8, 'dense_1_part17': 4, 'dense_1_part18': 8, 'dense_1_part19': 4, 'dense_1_part20': 4, 'dense_1_part21': 4, 'dense_1_part22': 4, 'dense_1_part23': 4, 'dense_1_part24': 4, 'dense_1_part25': 4, 'dense_1_part26': 4, 'dense_1_part27': 4, 'dense_1_part28': 4, 'dense_1_part29': 4, 'dense_1_part30': 4, 'dense_1_part31': 8}",85.93626622621142,9.886879,0.26916739344596863,-5.699775218963623,85.64999999999996,0.26916739344596863
"{'conv2d_1': 16, 'dense_1_part0': 8, 'dense_1_part1': 4, 'dense_1_part2': 4, 'dense_1_part3': 4, 'dense_1_part4': 4, 'dense_1_part5': 4, 'dense_1_part6': 4, 'dense_1_part7': 4, 'dense_1_part8': 4, 'dense_1_part9': 4, 'dense_1_part10': 4, 'dense_1_part11': 4, 'dense_1_part12': 4, 'dense_1_part13': 4, 'dense_1_part14': 4, 'dense_1_part15': 4, 'dense_1_part16': 8, 'dense_1_part17': 4, 'dense_1_part18': 8, 'dense_1_part19': 4, 'dense_1_part20': 4, 'dense_1_part21': 4, 'dense_1_part22': 4, 'dense_1_part23': 4, 'dense_1_part24': 4, 'dense_1_part25': 4, 'dense_1_part26': 4, 'dense_1_part27': 4, 'dense_1_part28': 4, 'dense_1_part29': 4, 'dense_1_part30': 4, 'dense_1_part31': 8}",85.93626622621142,9.886879,0.26916739344596863,-5.699775218963623,85.59999999999997,0.26916739344596863
"{'conv2d_1': 16, 'dense_1_part0': 8, 'dense_1_part1': 4, 'dense_1_part2': 4, 'dense_1_part3': 4, 'dense_1_part4': 4, 'dense_1_part5': 4, 'dense_1_part6': 4, 'dense_1_part7': 4, 'dense_1_part8': 4, 'dense_1_part9': 4, 'dense_1_part10': 4, 'dense_1_part11': 4, 'dense_1_part12': 4, 'dense_1_part13': 4, 'dense_1_part14': 4, 'dense_1_part15': 4, 'dense_1_part16': 8, 'dense_1_part17': 4, 'dense_1_part18': 8, 'dense_1_part19': 4, 'dense_1_part20': 4, 'dense_1_part21': 4, 'dense_1_part22': 4, 'dense_1_part23': 4, 'dense_1_part24': 4, 'dense_1_part25': 4, 'dense_1_part26': 4, 'dense_1_part27': 4, 'dense_1_part28': 4, 'dense_1_part29': 4, 'dense_1_part30': 4, 'dense_1_part31': 8}",85.93626622621142,9.886879,0.26916739344596863,-5.699775218963623,85.69999999999996,0.26916739344596863
"{'conv2d_1': 16, 'dense_1_part0': 8, 'dense_1_part1': 4, 'dense_1_part2': 4, 'dense_1_part3': 4, 'dense_1_part4': 4, 'dense_1_part5': 4, 'dense_1_part6': 4, 'dense_1_part7': 4, 'dense_1_part8': 4, 'dense_1_part9': 4, 'dense_1_part10': 4, 'dense_1_part11': 4, 'dense_1_part12': 4, 'dense_1_part13': 4, 'dense_1_part14': 4, 'dense_1_part15': 4, 'dense_1_part16': 8, 'dense_1_part17': 4, 'dense_1_part18': 4, 'dense_1_part19': 4, 'dense_1_part20': 4, 'dense_1_part21': 4, 'dense_1_part22': 4, 'dense_1_part23': 4, 'dense_1_part24': 4, 'dense_1_part25': 4, 'dense_1_part26': 4, 'dense_1_part27': 4, 'dense_1_part28': 4, 'dense_1_part29': 4, 'dense_1_part30': 4, 'dense_1_part31': 8}",86.32687781562676,9.886879,0.2823750972747803,-5.491735935211182,86.19999999999993,0.2823750972747803
"{'conv2d_1': 16, 'dense_1_part0': 8, 'dense_1_part1': 4, 'dense_1_part2': 4, 'dense_1_part3': 4, 'dense_1_part4': 4, 'dense_1_part5': 4, 'dense_1_part6': 4, 'dense_1_part7': 4, 'dense_1_part8': 4, 'dense_1_part9': 4, 'dense_1_part10': 4, 'dense_1_part11': 4, 'dense_1_part12': 4, 'dense_1_part13': 4, 'dense_1_part14': 4, 'dense_1_part15': 4, 'dense_1_part16': 8, 'dense_1_part17': 4, 'dense_1_part18': 4, 'dense_1_part19': 4, 'dense_1_part20': 4, 'dense_1_part21': 4, 'dense_1_part22': 4, 'dense_1_part23': 4, 'dense_1_part24': 4, 'dense_1_part25': 4, 'dense_1_part26': 4, 'dense_1_part27': 4, 'dense_1_part28': 4, 'dense_1_part29': 4, 'dense_1_part30': 4, 'dense_1_part31': 8}",86.32687781562676,9.886879,0.2823750972747803,-5.491735935211182,86.29999999999993,0.2823750972747803
"{'conv2d_1': 16, 'dense_1_part0': 8, 'dense_1_part1': 4, 'dense_1_part2': 4, 'dense_1_part3': 4, 'dense_1_part4': 4, 'dense_1_part5': 4, 'dense_1_part6': 4, 'dense_1_part7': 4, 'dense_1_part8': 4, 'dense_1_part9': 4, 'dense_1_part10': 4, 'dense_1_part11': 4, 'dense_1_part12': 4, 'dense_1_part13': 4, 'dense_1_part14': 4, 'dense_1_part15': 4, 'dense_1_part16': 8, 'dense_1_part17': 4, 'dense_1_part18': 4, 'dense_1_part19': 4, 'dense_1_part20': 4, 'dense_1_part21': 4, 'dense_1_part22': 4, 'dense_1_part23': 4, 'dense_1_part24': 4, 'dense_1_part25': 4, 'dense_1_part26': 4, 'dense_1_part27': 4, 'dense_1_part28': 4, 'dense_1_part29': 4, 'dense_1_part30': 4, 'dense_1_part31': 8}",86.32687781562676,9.886879,0.2823750972747803,-5.491735935211182,86.24999999999993,0.2823750972747803
"{'conv2d_1': 16, 'dense_1_part0': 8, 'dense_1_part1': 4, 'dense_1_part2': 4, 'dense_1_part3': 4, 'dense_1_part4': 4, 'dense_1_part5': 4, 'dense_1_part6': 4, 'dense_1_part7': 4, 'dense_1_part8': 4, 'dense_1_part9': 4, 'dense_1_part10': 4, 'dense_1_part11': 4, 'dense_1_part12': 4, 'dense_1_part13': 4, 'dense_1_part14': 4, 'dense_1_part15': 4, 'dense_1_part16': 8, 'dense_1_part17': 4, 'dense_1_part18': 4, 'dense_1_part19': 4, 'dense_1_part20': 4, 'dense_1_part21': 4, 'dense_1_part22': 4, 'dense_1_part23': 4, 'dense_1_part24': 4, 'dense_1_part25': 4, 'dense_1_part26': 4, 'dense_1_part27': 4, 'dense_1_part28': 4, 'dense_1_part29': 4, 'dense_1_part30': 4, 'dense_1_part31': 8}",86.32687781562676,9.886879,0.2823750972747803,-5.491735935211182,86.14999999999993,0.2823750972747803
"{'conv2d_1': 16, 'dense_1_part0': 8, 'dense_1_part1': 4, 'dense_1_part2': 4, 'dense_1_part3': 4, 'dense_1_part4': 4, 'dense_1_part5': 4, 'dense_1_part6': 4, 'dense_1_part7': 4, 'dense_1_part8': 4, 'dense_1_part9': 4, 'dense_1_part10': 4, 'dense_1_part11': 4, 'dense_1_part12': 4, 'dense_1_part13': 4, 'dense_1_part14': 4, 'dense_1_part15': 4, 'dense_1_part16': 8, 'dense_1_part17': 4, 'dense_1_part18': 4, 'dense_1_part19': 4, 'dense_1_part20': 4, 'dense_1_part21': 4, 'dense_1_part22': 4, 'dense_1_part23': 4, 'dense_1_part24': 4, 'dense_1_part25': 4, 'dense_1_part26': 4, 'dense_1_part27': 4, 'dense_1_part28': 4, 'dense_1_part29': 4, 'dense_1_part30': 4, 'dense_1_part31': 8}",86.32687781562676,9.886879,0.2823750972747803,-5.491735935211182,86.09999999999994,0.2823750972747803
"{'conv2d_1': 16, 'dense_1_part0': 8, 'dense_1_part1': 4, 'dense_1_part2': 4, 'dense_1_part3': 4, 'dense_1_part4': 4, 'dense_1_part5': 4, 'dense_1_part6': 4, 'dense_1_part7': 4, 'dense_1_part8': 4, 'dense_1_part9': 4, 'dense_1_part10': 4, 'dense_1_part11': 4, 'dense_1_part12': 4, 'dense_1_part13': 4, 'dense_1_part14': 4, 'dense_1_part15': 4, 'dense_1_part16': 8, 'dense_1_part17': 4, 'dense_1_part18': 4, 'dense_1_part19': 4, 'dense_1_part20': 4, 'dense_1_part21': 4, 'dense_1_part22': 4, 'dense_1_part23': 4, 'dense_1_part24': 4, 'dense_1_part25': 4, 'dense_1_part26': 4, 'dense_1_part27': 4, 'dense_1_part28': 4, 'dense_1_part29': 4, 'dense_1_part30': 4, 'dense_1_part31': 8}",86.32687781562676,9.886879,0.2823750972747803,-5.491735935211182,86.04999999999994,0.2823750972747803
"{'conv2d_1': 16, 'dense_1_part0': 8, 'dense_1_part1': 4, 'dense_1_part2': 4, 'dense_1_part3': 4, 'dense_1_part4': 4, 'dense_1_part5': 4, 'dense_1_part6': 4, 'dense_1_part7': 4, 'dense_1_part8': 4, 'dense_1_part9': 4, 'dense_1_part10': 4, 'dense_1_part11': 4, 'dense_1_part12': 4, 'dense_1_part13': 4, 'dense_1_part14': 4, 'dense_1_part15': 4, 'dense_1_part16': 8, 'dense_1_part17': 4, 'dense_1_part18': 4, 'dense_1_part19': 4, 'dense_1_part20': 4, 'dense_1_part21': 4, 'dense_1_part22': 4, 'dense_1_part23': 4, 'dense_1_part24': 4, 'dense_1_part25': 4, 'dense_1_part26': 4, 'dense_1_part27': 4, 'dense_1_part28': 4, 'dense_1_part29': 4, 'dense_1_part30': 4, 'dense_1_part31': 8}",86.32687781562676,9.886879,0.2823750972747803,-5.491735935211182,85.99999999999994,0.2823750972747803
"{'conv2d_1': 16, 'dense_1_part0': 8, 'dense_1_part1': 4, 'dense_1_part2': 4, 'dense_1_part3': 4, 'dense_1_part4': 4, 'dense_1_part5': 4, 'dense_1_part6': 4, 'dense_1_part7': 4, 'dense_1_part8': 4, 'dense_1_part9': 4, 'dense_1_part10': 4, 'dense_1_part11': 4, 'dense_1_part12': 4, 'dense_1_part13': 4, 'dense_1_part14': 4, 'dense_1_part15': 4, 'dense_1_part16': 8, 'dense_1_part17': 4, 'dense_1_part18': 4, 'dense_1_part19': 4, 'dense_1_part20': 4, 'dense_1_part21': 4, 'dense_1_part22': 4, 'dense_1_part23': 4, 'dense_1_part24': 4, 'dense_1_part25': 4, 'dense_1_part26': 4, 'dense_1_part27': 4, 'dense_1_part28': 4, 'dense_1_part29': 4, 'dense_1_part30': 4, 'dense_1_part31': 8}",86.32687781562676,9.886879,0.2823750972747803,-5.491735935211182,85.94999999999995,0.2823750972747803
"{'conv2d_1': 16, 'dense_1_part0': 4, 'dense_1_part1': 4, 'dense_1_part2': 4, 'dense_1_part3': 4, 'dense_1_part4': 4, 'dense_1_part5': 4, 'dense_1_part6': 4, 'dense_1_part7': 4, 'dense_1_part8': 4, 'dense_1_part9': 4, 'dense_1_part10': 4, 'dense_1_part11': 4, 'dense_1_part12': 4, 'dense_1_part13': 4, 'dense_1_part14': 4, 'dense_1_part15': 4, 'dense_1_part16': 8, 'dense_1_part17': 4, 'dense_1_part18': 4, 'dense_1_part19': 4, 'dense_1_part20': 4, 'dense_1_part21': 4, 'dense_1_part22': 4, 'dense_1_part23': 4, 'dense_1_part24': 4, 'dense_1_part25': 4, 'dense_1_part26': 4, 'dense_1_part27': 4, 'dense_1_part28': 4, 'dense_1_part29': 4, 'dense_1_part30': 4, 'dense_1_part31': 8}",86.71748940504209,9.886879,0.3304649293422699,-4.80874627828598,86.6499999999999,0.3304649293422699
"{'conv2d_1': 16, 'dense_1_part0': 4, 'dense_1_part1': 4, 'dense_1_part2': 4, 'dense_1_part3': 4, 'dense_1_part4': 4, 'dense_1_part5': 4, 'dense_1_part6': 4, 'dense_1_part7': 4, 'dense_1_part8': 4, 'dense_1_part9': 4, 'dense_1_part10': 4, 'dense_1_part11': 4, 'dense_1_part12': 4, 'dense_1_part13': 4, 'dense_1_part14': 4, 'dense_1_part15': 4, 'dense_1_part16': 8, 'dense_1_part17': 4, 'dense_1_part18': 4, 'dense_1_part19': 4, 'dense_1_part20': 4, 'dense_1_part21': 4, 'dense_1_part22': 4, 'dense_1_part23': 4, 'dense_1_part24': 4, 'dense_1_part25': 4, 'dense_1_part26': 4, 'dense_1_part27': 4, 'dense_1_part28': 4, 'dense_1_part29': 4, 'dense_1_part30': 4, 'dense_1_part31': 8}",86.71748940504209,9.886879,0.3304649293422699,-4.80874627828598,86.59999999999991,0.3304649293422699
