Target_Saving,Actual_Saving,NMSE_ILP,NMSE_KL,Policy,INT16,INT8,INT4,INT2
92.5,92.73423857409526,-12.392778053283692,-12.39340705871582,"{'fc_part7': 8, 'fc_part2': 4, 'fc_part4': 4, 'fc_part3': 4, 'fc_part0': 4, 'fc_part6': 4, 'fc_part5': 4, 'fc_part1': 4, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 16, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 8}",7,2,7,0
92.75,92.758324802794,-12.392778053283692,-12.392182502746582,"{'fc_part7': 8, 'fc_part2': 4, 'fc_part4': 4, 'fc_part3': 4, 'fc_part0': 4, 'fc_part6': 4, 'fc_part5': 4, 'fc_part1': 4, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 8, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 16, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 8}",6,3,7,0
93.0,93.00012795808996,-11.56990270614624,-11.56990270614624,"{'fc_part7': 8, 'fc_part2': 4, 'fc_part4': 4, 'fc_part3': 4, 'fc_part0': 4, 'fc_part6': 4, 'fc_part5': 4, 'fc_part1': 4, 'stem.0': 8, 'layers.1.vss.1.in_proj': 4, 'layers.0.vss.1.out_proj': 2, 'layers.1.vss.1.out_proj': 2, 'layers.0.vss.1.in_proj': 2, 'proj_conv': 8, 'layers.0.vss.1.conv2d': 2, 'layers.1.vss.1.conv2d': 4}",0,3,9,4
93.25,93.504997892455,-11.56990270614624,-11.56990270614624,"{'fc_part7': 4, 'fc_part2': 4, 'fc_part4': 4, 'fc_part3': 4, 'fc_part0': 4, 'fc_part6': 4, 'fc_part5': 4, 'fc_part1': 4, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 16, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 8}",7,1,8,0
93.5,93.504997892455,-11.56990270614624,-11.56990270614624,"{'fc_part7': 4, 'fc_part2': 4, 'fc_part4': 4, 'fc_part3': 4, 'fc_part0': 4, 'fc_part6': 4, 'fc_part5': 4, 'fc_part1': 4, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 16, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 8}",7,1,8,0
93.75,93.7503763473234,-8.34026445388794,-8.342007751464843,"{'fc_part7': 4, 'fc_part2': 4, 'fc_part4': 4, 'fc_part3': 4, 'fc_part0': 4, 'fc_part6': 4, 'fc_part5': 4, 'fc_part1': 4, 'stem.0': 8, 'layers.1.vss.1.in_proj': 4, 'layers.0.vss.1.out_proj': 4, 'layers.1.vss.1.out_proj': 4, 'layers.0.vss.1.in_proj': 2, 'proj_conv': 8, 'layers.0.vss.1.conv2d': 8, 'layers.1.vss.1.conv2d': 8}",0,4,11,1
94.0,94.01080869512856,-8.34026445388794,-8.342007751464843,"{'fc_part7': 4, 'fc_part2': 4, 'fc_part4': 4, 'fc_part3': 4, 'fc_part0': 4, 'fc_part6': 4, 'fc_part5': 4, 'fc_part1': 2, 'stem.0': 16, 'layers.1.vss.1.in_proj': 8, 'layers.0.vss.1.out_proj': 8, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 8, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 8}",4,4,7,1
94.25,94.27199373758054,-6.144540576934815,-6.144725542068482,"{'fc_part7': 4, 'fc_part2': 4, 'fc_part4': 4, 'fc_part3': 4, 'fc_part0': 4, 'fc_part6': 4, 'fc_part5': 2, 'fc_part1': 2, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 16, 'proj_conv': 8, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 16}",7,1,6,2
94.5,94.50043656289516,-4.670912351608276,-5.833911304473877,"{'fc_part7': 4, 'fc_part2': 4, 'fc_part4': 4, 'fc_part3': 4, 'fc_part0': 4, 'fc_part6': 4, 'fc_part5': 2, 'fc_part1': 2, 'stem.0': 8, 'layers.1.vss.1.in_proj': 4, 'layers.0.vss.1.out_proj': 4, 'layers.1.vss.1.out_proj': 8, 'layers.0.vss.1.in_proj': 4, 'proj_conv': 8, 'layers.0.vss.1.conv2d': 4, 'layers.1.vss.1.conv2d': 8}",0,4,10,2
94.75,94.76049256337689,-4.670912351608276,-4.675153894424438,"{'fc_part7': 4, 'fc_part2': 4, 'fc_part4': 4, 'fc_part3': 4, 'fc_part0': 4, 'fc_part6': 2, 'fc_part5': 2, 'fc_part1': 2, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 8, 'layers.1.vss.1.out_proj': 8, 'layers.0.vss.1.in_proj': 8, 'proj_conv': 8, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 8}",3,5,5,3
95.0,95.04952730776178,-3.819266066551208,-3.822052426338196,"{'fc_part7': 4, 'fc_part2': 4, 'fc_part4': 4, 'fc_part3': 4, 'fc_part0': 2, 'fc_part6': 2, 'fc_part5': 2, 'fc_part1': 2, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 16, 'proj_conv': 8, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 8}",6,2,4,4
95.25,95.25200216776058,-3.637121353149414,-3.634644207954407,"{'fc_part7': 4, 'fc_part2': 4, 'fc_part4': 4, 'fc_part3': 4, 'fc_part0': 2, 'fc_part6': 2, 'fc_part5': 2, 'fc_part1': 2, 'stem.0': 8, 'layers.1.vss.1.in_proj': 8, 'layers.0.vss.1.out_proj': 4, 'layers.1.vss.1.out_proj': 8, 'layers.0.vss.1.in_proj': 4, 'proj_conv': 4, 'layers.0.vss.1.conv2d': 4, 'layers.1.vss.1.conv2d': 4}",0,3,9,4
95.5,95.50415487445052,-3.132039175033569,-3.132157506942749,"{'fc_part7': 4, 'fc_part2': 4, 'fc_part4': 4, 'fc_part3': 2, 'fc_part0': 2, 'fc_part6': 2, 'fc_part5': 2, 'fc_part1': 2, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 16, 'layers.1.vss.1.out_proj': 8, 'layers.0.vss.1.in_proj': 8, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 8}",5,3,3,5
95.75,95.8135123743,-2.4480738401412965,-2.447678942680359,"{'fc_part7': 4, 'fc_part2': 4, 'fc_part4': 2, 'fc_part3': 2, 'fc_part0': 2, 'fc_part6': 2, 'fc_part5': 2, 'fc_part1': 2, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 16, 'proj_conv': 8, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 16}",7,1,2,6
96.0,96.00243873065575,-2.38012770652771,-2.384240870475769,"{'fc_part7': 4, 'fc_part2': 4, 'fc_part4': 2, 'fc_part3': 2, 'fc_part0': 2, 'fc_part6': 2, 'fc_part5': 2, 'fc_part1': 2, 'stem.0': 8, 'layers.1.vss.1.in_proj': 8, 'layers.0.vss.1.out_proj': 8, 'layers.1.vss.1.out_proj': 8, 'layers.0.vss.1.in_proj': 4, 'proj_conv': 8, 'layers.0.vss.1.conv2d': 8, 'layers.1.vss.1.conv2d': 8}",0,7,3,6
96.25,96.25383874269886,-1.908744730949402,-1.9084674072265624,"{'fc_part7': 4, 'fc_part2': 2, 'fc_part4': 2, 'fc_part3': 2, 'fc_part0': 2, 'fc_part6': 2, 'fc_part5': 2, 'fc_part1': 2, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 8, 'proj_conv': 8, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 8}",5,3,1,7
96.5,96.59104594448124,-1.3023601055145264,-1.3030567002296447,"{'fc_part7': 2, 'fc_part2': 2, 'fc_part4': 2, 'fc_part3': 2, 'fc_part0': 2, 'fc_part6': 2, 'fc_part5': 2, 'fc_part1': 2, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 16, 'proj_conv': 8, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 8}",6,2,0,8
96.75,96.75249894622748,-0.6701512479782105,-1.2544622707366944,"{'fc_part7': 2, 'fc_part2': 2, 'fc_part4': 2, 'fc_part3': 2, 'fc_part0': 2, 'fc_part6': 2, 'fc_part5': 2, 'fc_part1': 2, 'stem.0': 8, 'layers.1.vss.1.in_proj': 8, 'layers.0.vss.1.out_proj': 8, 'layers.1.vss.1.out_proj': 8, 'layers.0.vss.1.in_proj': 8, 'proj_conv': 8, 'layers.0.vss.1.conv2d': 4, 'layers.1.vss.1.conv2d': 8}",0,7,1,8
