Target_Saving,Actual_Saving,NMSE_KL,NMSE_ILP,Policy,Summary
93.25,93.504997892455,-11.005828666687012,-11.005828666687012,"{'fc_part3': 4, 'fc_part1': 4, 'fc_part2': 4, 'fc_part0': 4, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.out_proj': 16, 'proj_conv': 16, 'layers.0.vss.1.in_proj': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 8}","{16: 7, 8: 1, 4: 4, 2: 0}"
93.5,93.504997892455,-11.005828666687012,-11.005828666687012,"{'fc_part3': 4, 'fc_part1': 4, 'fc_part2': 4, 'fc_part0': 4, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.out_proj': 16, 'proj_conv': 16, 'layers.0.vss.1.in_proj': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 8}","{16: 7, 8: 1, 4: 4, 2: 0}"
93.75,93.75037634732341,-6.227191133499145,-6.22554352760315,"{'fc_part3': 4, 'fc_part1': 4, 'fc_part2': 4, 'fc_part0': 4, 'stem.0': 8, 'layers.1.vss.1.in_proj': 4, 'layers.1.vss.1.out_proj': 4, 'layers.0.vss.1.out_proj': 4, 'proj_conv': 8, 'layers.0.vss.1.in_proj': 2, 'layers.0.vss.1.conv2d': 8, 'layers.1.vss.1.conv2d': 8}","{16: 0, 8: 4, 4: 7, 2: 1}"
94.25,94.27876798940206,-6.227191133499145,-6.22554352760315,"{'fc_part3': 4, 'fc_part1': 4, 'fc_part2': 4, 'fc_part0': 2, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.out_proj': 16, 'proj_conv': 8, 'layers.0.vss.1.in_proj': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 8}","{16: 6, 8: 2, 4: 3, 2: 1}"
94.0,94.27876798940206,-6.227191133499145,-6.22554352760315,"{'fc_part3': 4, 'fc_part1': 4, 'fc_part2': 4, 'fc_part0': 2, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.out_proj': 16, 'proj_conv': 8, 'layers.0.vss.1.in_proj': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 8}","{16: 6, 8: 2, 4: 3, 2: 1}"
94.5,94.50043656289516,-6.04410722732544,-3.6818212890625,"{'fc_part3': 4, 'fc_part1': 4, 'fc_part2': 4, 'fc_part0': 2, 'stem.0': 8, 'layers.1.vss.1.in_proj': 4, 'layers.1.vss.1.out_proj': 8, 'layers.0.vss.1.out_proj': 4, 'proj_conv': 8, 'layers.0.vss.1.in_proj': 4, 'layers.0.vss.1.conv2d': 4, 'layers.1.vss.1.conv2d': 8}","{16: 0, 8: 4, 4: 7, 2: 1}"
94.75,95.04275305594027,-3.681452350616455,-3.6818212890625,"{'fc_part3': 4, 'fc_part1': 4, 'fc_part2': 2, 'fc_part0': 2, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.out_proj': 16, 'proj_conv': 8, 'layers.0.vss.1.in_proj': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 16}","{16: 7, 8: 1, 4: 2, 2: 2}"
95.0,95.04275305594027,-3.681452350616455,-3.6818212890625,"{'fc_part3': 4, 'fc_part1': 4, 'fc_part2': 2, 'fc_part0': 2, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.out_proj': 16, 'proj_conv': 8, 'layers.0.vss.1.in_proj': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 16}","{16: 7, 8: 1, 4: 2, 2: 2}"
95.25,95.25200216776058,-3.5216057395935056,-3.524442195892334,"{'fc_part3': 4, 'fc_part1': 4, 'fc_part2': 2, 'fc_part0': 2, 'stem.0': 8, 'layers.1.vss.1.in_proj': 8, 'layers.1.vss.1.out_proj': 8, 'layers.0.vss.1.out_proj': 4, 'proj_conv': 4, 'layers.0.vss.1.in_proj': 4, 'layers.0.vss.1.conv2d': 4, 'layers.1.vss.1.conv2d': 4}","{16: 0, 8: 3, 4: 7, 2: 2}"
95.5,95.81351237429999,-2.3615881824493408,-2.3616532993316652,"{'fc_part3': 4, 'fc_part1': 2, 'fc_part2': 2, 'fc_part0': 2, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.out_proj': 16, 'proj_conv': 8, 'layers.0.vss.1.in_proj': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 16}","{16: 7, 8: 1, 4: 1, 2: 3}"
95.75,95.81351237429999,-2.3615881824493408,-2.3616532993316652,"{'fc_part3': 4, 'fc_part1': 2, 'fc_part2': 2, 'fc_part0': 2, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.out_proj': 16, 'proj_conv': 8, 'layers.0.vss.1.in_proj': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 16}","{16: 7, 8: 1, 4: 1, 2: 3}"
96.0,96.00243873065575,-2.3173466396331786,-2.3061418676376344,"{'fc_part3': 4, 'fc_part1': 2, 'fc_part2': 2, 'fc_part0': 2, 'stem.0': 8, 'layers.1.vss.1.in_proj': 8, 'layers.1.vss.1.out_proj': 8, 'layers.0.vss.1.out_proj': 8, 'proj_conv': 8, 'layers.0.vss.1.in_proj': 4, 'layers.0.vss.1.conv2d': 8, 'layers.1.vss.1.conv2d': 8}","{16: 0, 8: 7, 4: 2, 2: 3}"
96.25,96.59104594448125,-0.9933473324775696,-0.9931433892250061,"{'fc_part3': 2, 'fc_part1': 2, 'fc_part2': 2, 'fc_part0': 2, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.out_proj': 16, 'proj_conv': 8, 'layers.0.vss.1.in_proj': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 8}","{16: 6, 8: 2, 4: 0, 2: 4}"
96.5,96.59104594448125,-0.9933473324775696,-0.9931433892250061,"{'fc_part3': 2, 'fc_part1': 2, 'fc_part2': 2, 'fc_part0': 2, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.out_proj': 16, 'proj_conv': 8, 'layers.0.vss.1.in_proj': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 8}","{16: 6, 8: 2, 4: 0, 2: 4}"
96.75,96.75249894622749,-0.9561719632148743,-0.5366176545619965,"{'fc_part3': 2, 'fc_part1': 2, 'fc_part2': 2, 'fc_part0': 2, 'stem.0': 8, 'layers.1.vss.1.in_proj': 8, 'layers.1.vss.1.out_proj': 8, 'layers.0.vss.1.out_proj': 8, 'proj_conv': 8, 'layers.0.vss.1.in_proj': 8, 'layers.0.vss.1.conv2d': 4, 'layers.1.vss.1.conv2d': 8}","{16: 0, 8: 7, 4: 1, 2: 4}"
