sample_idx,nmse_linear,rate_10,rate_20,rate_30
0,0.01879873499274254,3.8049864768981934,7.029867172241211,10.341711044311523
1,0.06762692332267761,4.714141368865967,7.983911514282227,11.30051040649414
2,0.04390133172273636,3.2483816146850586,6.418239593505859,9.723918914794922
3,0.027426721528172493,3.181863784790039,6.351046562194824,9.65674114227295
4,0.11948468536138535,2.944317579269409,6.083022117614746,9.385217666625977
5,0.02387351728975773,3.883673906326294,7.112341403961182,10.424578666687012
6,0.03250071033835411,3.5437393188476562,6.748219966888428,10.057838439941406
7,0.0391983687877655,4.086830139160156,7.3263044357299805,10.639690399169922
8,0.03882092610001564,4.648654937744141,7.916532516479492,11.23293685913086
9,0.03945533558726311,4.306329727172852,7.559305191040039,10.874143600463867
10,0.043507132679224014,4.323780059814453,7.577202320098877,10.892086029052734
11,0.014638763852417469,3.6198573112487793,6.821394920349121,10.130594253540039
12,0.027490857988595963,3.0367627143859863,6.188843250274658,9.492592811584473
13,0.03973620384931564,3.278285503387451,6.4563188552856445,9.762995719909668
14,0.036482155323028564,3.6525816917419434,6.856071949005127,10.165465354919434
15,0.10348981618881226,4.160387992858887,7.397757530212402,10.710735321044922
16,0.011648803018033504,4.4225029945373535,7.681273460388184,10.996721267700195
17,0.0043612075969576836,3.9912426471710205,7.224135398864746,10.53675651550293
18,0.031045837327837944,3.239034414291382,6.413997650146484,9.720340728759766
19,0.06277258694171906,3.4745748043060303,6.667356014251709,9.975618362426758
20,0.009687142446637154,4.14619779586792,7.390902996063232,10.704854965209961
21,0.012528014369308949,3.513273239135742,6.713922500610352,10.023101806640625
22,0.020060518756508827,4.7821245193481445,8.055623054504395,11.372615814208984
23,0.035469651222229004,4.255173683166504,7.5065598487854,10.821234703063965
24,0.01998431421816349,4.472455024719238,7.728981971740723,11.044113159179688
25,0.02617645263671875,4.2997541427612305,7.553565502166748,10.868497848510742
26,0.021971004083752632,2.7555389404296875,5.869539260864258,9.16889762878418
27,0.03066103346645832,4.6594133377075195,7.927738666534424,11.244190216064453
28,0.030029306188225746,3.9546256065368652,7.188340187072754,10.501127243041992
29,0.029442956671118736,4.5125579833984375,7.775774002075195,11.091693878173828
30,0.025093404576182365,4.234316825866699,7.484237194061279,10.798755645751953
31,0.02177811786532402,2.8913354873657227,6.024046897888184,9.325569152832031
32,0.0039894250221550465,3.8000400066375732,7.022574424743652,10.334144592285156
33,0.0063923429697752,3.6071743965148926,6.812743186950684,10.122361183166504
34,0.036450423300266266,4.8884477615356445,8.164608001708984,11.481873512268066
35,0.04970020428299904,3.8607423305511475,7.086616039276123,10.398533821105957
36,0.022902242839336395,3.764784812927246,6.985325813293457,10.296688079833984
37,0.07872110605239868,3.842102527618408,7.066289901733398,10.378035545349121
38,0.008795063011348248,3.969851493835449,7.203895568847656,10.51669692993164
39,0.007979531772434711,3.9515068531036377,7.179165840148926,10.491231918334961
40,0.03031388483941555,3.1748344898223877,6.32993221282959,9.633247375488281
41,0.03101097047328949,4.132023811340332,7.375518798828125,10.689348220825195
42,0.0823705717921257,4.835832118988037,8.108236312866211,11.425105094909668
43,0.021517472341656685,4.065997123718262,7.2989501953125,10.611586570739746
