Policy,Actual_Saving,KL_Score,MSE,NMSE_dB,Target_Saving,MSE_Smoothed
"{'conv2d_1': 16, 'dense_1_part0': 16, 'dense_1_part1': 8, 'dense_1_part2': 16, 'dense_1_part3': 16, 'dense_1_part4': 8, 'dense_1_part5': 8, 'dense_1_part6': 16, 'dense_1_part7': 8, 'dense_1_part8': 8, 'dense_1_part9': 8, 'dense_1_part10': 8, 'dense_1_part11': 16, 'dense_1_part12': 8, 'dense_1_part13': 8, 'dense_1_part14': 8, 'dense_1_part15': 16, 'dense_1_part16': 16, 'dense_1_part17': 16, 'dense_1_part18': 16, 'dense_1_part19': 8, 'dense_1_part20': 16, 'dense_1_part21': 16, 'dense_1_part22': 16, 'dense_1_part23': 16, 'dense_1_part24': 16, 'dense_1_part25': 8, 'dense_1_part26': 16, 'dense_1_part27': 16, 'dense_1_part28': 16, 'dense_1_part29': 16, 'dense_1_part30': 8, 'dense_1_part31': 16}",90.03897533119972,9.886891,0.20320600271224976,-6.9206343,89.99999999999989,0.2007017582654953
"{'conv2d_1': 16, 'dense_1_part0': 16, 'dense_1_part1': 8, 'dense_1_part2': 16, 'dense_1_part3': 16, 'dense_1_part4': 8, 'dense_1_part5': 8, 'dense_1_part6': 16, 'dense_1_part7': 8, 'dense_1_part8': 8, 'dense_1_part9': 8, 'dense_1_part10': 8, 'dense_1_part11': 16, 'dense_1_part12': 8, 'dense_1_part13': 8, 'dense_1_part14': 8, 'dense_1_part15': 16, 'dense_1_part16': 16, 'dense_1_part17': 16, 'dense_1_part18': 16, 'dense_1_part19': 8, 'dense_1_part20': 16, 'dense_1_part21': 16, 'dense_1_part22': 16, 'dense_1_part23': 16, 'dense_1_part24': 16, 'dense_1_part25': 8, 'dense_1_part26': 16, 'dense_1_part27': 16, 'dense_1_part28': 16, 'dense_1_part29': 8, 'dense_1_part30': 8, 'dense_1_part31': 16}",90.23428112590739,9.886891,0.20335307717323303,-6.917493,90.09999999999988,0.2007017582654953
"{'conv2d_1': 16, 'dense_1_part0': 16, 'dense_1_part1': 8, 'dense_1_part2': 16, 'dense_1_part3': 16, 'dense_1_part4': 8, 'dense_1_part5': 8, 'dense_1_part6': 16, 'dense_1_part7': 8, 'dense_1_part8': 8, 'dense_1_part9': 8, 'dense_1_part10': 8, 'dense_1_part11': 16, 'dense_1_part12': 8, 'dense_1_part13': 8, 'dense_1_part14': 8, 'dense_1_part15': 16, 'dense_1_part16': 16, 'dense_1_part17': 16, 'dense_1_part18': 16, 'dense_1_part19': 8, 'dense_1_part20': 16, 'dense_1_part21': 16, 'dense_1_part22': 16, 'dense_1_part23': 16, 'dense_1_part24': 16, 'dense_1_part25': 8, 'dense_1_part26': 16, 'dense_1_part27': 16, 'dense_1_part28': 16, 'dense_1_part29': 8, 'dense_1_part30': 8, 'dense_1_part31': 16}",90.23428112590739,9.886891,0.20335307717323303,-6.917493,90.19999999999987,0.2007017582654953
"{'conv2d_1': 16, 'dense_1_part0': 16, 'dense_1_part1': 8, 'dense_1_part2': 16, 'dense_1_part3': 8, 'dense_1_part4': 8, 'dense_1_part5': 8, 'dense_1_part6': 16, 'dense_1_part7': 8, 'dense_1_part8': 8, 'dense_1_part9': 8, 'dense_1_part10': 8, 'dense_1_part11': 16, 'dense_1_part12': 8, 'dense_1_part13': 8, 'dense_1_part14': 8, 'dense_1_part15': 16, 'dense_1_part16': 16, 'dense_1_part17': 16, 'dense_1_part18': 16, 'dense_1_part19': 8, 'dense_1_part20': 16, 'dense_1_part21': 16, 'dense_1_part22': 16, 'dense_1_part23': 16, 'dense_1_part24': 16, 'dense_1_part25': 8, 'dense_1_part26': 16, 'dense_1_part27': 16, 'dense_1_part28': 16, 'dense_1_part29': 8, 'dense_1_part30': 8, 'dense_1_part31': 16}",90.42958692061505,9.886891,0.2030867636203766,-6.923184,90.29999999999987,0.2007017582654953
"{'conv2d_1': 16, 'dense_1_part0': 16, 'dense_1_part1': 8, 'dense_1_part2': 16, 'dense_1_part3': 8, 'dense_1_part4': 8, 'dense_1_part5': 8, 'dense_1_part6': 16, 'dense_1_part7': 8, 'dense_1_part8': 8, 'dense_1_part9': 8, 'dense_1_part10': 8, 'dense_1_part11': 16, 'dense_1_part12': 8, 'dense_1_part13': 8, 'dense_1_part14': 8, 'dense_1_part15': 16, 'dense_1_part16': 16, 'dense_1_part17': 16, 'dense_1_part18': 16, 'dense_1_part19': 8, 'dense_1_part20': 16, 'dense_1_part21': 16, 'dense_1_part22': 16, 'dense_1_part23': 16, 'dense_1_part24': 16, 'dense_1_part25': 8, 'dense_1_part26': 16, 'dense_1_part27': 16, 'dense_1_part28': 16, 'dense_1_part29': 8, 'dense_1_part30': 8, 'dense_1_part31': 16}",90.42958692061505,9.886891,0.2030867636203766,-6.923184,90.39999999999986,0.2007017582654953
"{'conv2d_1': 16, 'dense_1_part0': 16, 'dense_1_part1': 8, 'dense_1_part2': 16, 'dense_1_part3': 8, 'dense_1_part4': 8, 'dense_1_part5': 8, 'dense_1_part6': 16, 'dense_1_part7': 8, 'dense_1_part8': 8, 'dense_1_part9': 8, 'dense_1_part10': 8, 'dense_1_part11': 16, 'dense_1_part12': 8, 'dense_1_part13': 8, 'dense_1_part14': 8, 'dense_1_part15': 16, 'dense_1_part16': 16, 'dense_1_part17': 16, 'dense_1_part18': 16, 'dense_1_part19': 8, 'dense_1_part20': 16, 'dense_1_part21': 16, 'dense_1_part22': 16, 'dense_1_part23': 16, 'dense_1_part24': 16, 'dense_1_part25': 8, 'dense_1_part26': 16, 'dense_1_part27': 16, 'dense_1_part28': 8, 'dense_1_part29': 8, 'dense_1_part30': 8, 'dense_1_part31': 16}",90.62489271532273,9.886891,0.20305179059505463,-6.923932,90.49999999999986,0.2007017582654953
"{'conv2d_1': 16, 'dense_1_part0': 16, 'dense_1_part1': 8, 'dense_1_part2': 16, 'dense_1_part3': 8, 'dense_1_part4': 8, 'dense_1_part5': 8, 'dense_1_part6': 16, 'dense_1_part7': 8, 'dense_1_part8': 8, 'dense_1_part9': 8, 'dense_1_part10': 8, 'dense_1_part11': 16, 'dense_1_part12': 8, 'dense_1_part13': 8, 'dense_1_part14': 8, 'dense_1_part15': 16, 'dense_1_part16': 16, 'dense_1_part17': 16, 'dense_1_part18': 16, 'dense_1_part19': 8, 'dense_1_part20': 16, 'dense_1_part21': 16, 'dense_1_part22': 16, 'dense_1_part23': 16, 'dense_1_part24': 16, 'dense_1_part25': 8, 'dense_1_part26': 16, 'dense_1_part27': 16, 'dense_1_part28': 8, 'dense_1_part29': 8, 'dense_1_part30': 8, 'dense_1_part31': 16}",90.62489271532273,9.886891,0.20305179059505463,-6.923932,90.59999999999985,0.2007017582654953
"{'conv2d_1': 16, 'dense_1_part0': 16, 'dense_1_part1': 8, 'dense_1_part2': 16, 'dense_1_part3': 8, 'dense_1_part4': 8, 'dense_1_part5': 8, 'dense_1_part6': 16, 'dense_1_part7': 8, 'dense_1_part8': 8, 'dense_1_part9': 8, 'dense_1_part10': 8, 'dense_1_part11': 16, 'dense_1_part12': 8, 'dense_1_part13': 8, 'dense_1_part14': 8, 'dense_1_part15': 16, 'dense_1_part16': 16, 'dense_1_part17': 16, 'dense_1_part18': 16, 'dense_1_part19': 8, 'dense_1_part20': 8, 'dense_1_part21': 16, 'dense_1_part22': 16, 'dense_1_part23': 16, 'dense_1_part24': 16, 'dense_1_part25': 8, 'dense_1_part26': 16, 'dense_1_part27': 16, 'dense_1_part28': 8, 'dense_1_part29': 8, 'dense_1_part30': 8, 'dense_1_part31': 16}",90.82019851003041,9.886891,0.2029014378786087,-6.927149,90.69999999999985,0.2007017582654953
"{'conv2d_1': 16, 'dense_1_part0': 16, 'dense_1_part1': 8, 'dense_1_part2': 16, 'dense_1_part3': 8, 'dense_1_part4': 8, 'dense_1_part5': 8, 'dense_1_part6': 16, 'dense_1_part7': 8, 'dense_1_part8': 8, 'dense_1_part9': 8, 'dense_1_part10': 8, 'dense_1_part11': 16, 'dense_1_part12': 8, 'dense_1_part13': 8, 'dense_1_part14': 8, 'dense_1_part15': 16, 'dense_1_part16': 16, 'dense_1_part17': 16, 'dense_1_part18': 16, 'dense_1_part19': 8, 'dense_1_part20': 8, 'dense_1_part21': 16, 'dense_1_part22': 16, 'dense_1_part23': 16, 'dense_1_part24': 16, 'dense_1_part25': 8, 'dense_1_part26': 16, 'dense_1_part27': 16, 'dense_1_part28': 8, 'dense_1_part29': 8, 'dense_1_part30': 8, 'dense_1_part31': 16}",90.82019851003041,9.886891,0.2029014378786087,-6.927149,90.79999999999984,0.2007017582654953
"{'conv2d_1': 16, 'dense_1_part0': 16, 'dense_1_part1': 8, 'dense_1_part2': 16, 'dense_1_part3': 8, 'dense_1_part4': 8, 'dense_1_part5': 8, 'dense_1_part6': 16, 'dense_1_part7': 8, 'dense_1_part8': 8, 'dense_1_part9': 8, 'dense_1_part10': 8, 'dense_1_part11': 8, 'dense_1_part12': 8, 'dense_1_part13': 8, 'dense_1_part14': 8, 'dense_1_part15': 16, 'dense_1_part16': 16, 'dense_1_part17': 16, 'dense_1_part18': 16, 'dense_1_part19': 8, 'dense_1_part20': 8, 'dense_1_part21': 16, 'dense_1_part22': 16, 'dense_1_part23': 16, 'dense_1_part24': 16, 'dense_1_part25': 8, 'dense_1_part26': 16, 'dense_1_part27': 16, 'dense_1_part28': 8, 'dense_1_part29': 8, 'dense_1_part30': 8, 'dense_1_part31': 16}",91.01550430473807,9.886891,0.20329549908638,-6.918722,90.89999999999984,0.2007017582654953
"{'conv2d_1': 16, 'dense_1_part0': 16, 'dense_1_part1': 8, 'dense_1_part2': 16, 'dense_1_part3': 8, 'dense_1_part4': 8, 'dense_1_part5': 8, 'dense_1_part6': 16, 'dense_1_part7': 8, 'dense_1_part8': 8, 'dense_1_part9': 8, 'dense_1_part10': 8, 'dense_1_part11': 8, 'dense_1_part12': 8, 'dense_1_part13': 8, 'dense_1_part14': 8, 'dense_1_part15': 16, 'dense_1_part16': 16, 'dense_1_part17': 16, 'dense_1_part18': 16, 'dense_1_part19': 8, 'dense_1_part20': 8, 'dense_1_part21': 16, 'dense_1_part22': 16, 'dense_1_part23': 16, 'dense_1_part24': 16, 'dense_1_part25': 8, 'dense_1_part26': 16, 'dense_1_part27': 16, 'dense_1_part28': 8, 'dense_1_part29': 8, 'dense_1_part30': 8, 'dense_1_part31': 16}",91.01550430473807,9.886891,0.20329549908638,-6.918722,90.99999999999983,0.2007017582654953
"{'conv2d_1': 16, 'dense_1_part0': 16, 'dense_1_part1': 8, 'dense_1_part2': 16, 'dense_1_part3': 8, 'dense_1_part4': 8, 'dense_1_part5': 8, 'dense_1_part6': 16, 'dense_1_part7': 8, 'dense_1_part8': 8, 'dense_1_part9': 8, 'dense_1_part10': 8, 'dense_1_part11': 8, 'dense_1_part12': 8, 'dense_1_part13': 8, 'dense_1_part14': 8, 'dense_1_part15': 16, 'dense_1_part16': 16, 'dense_1_part17': 8, 'dense_1_part18': 16, 'dense_1_part19': 8, 'dense_1_part20': 8, 'dense_1_part21': 16, 'dense_1_part22': 16, 'dense_1_part23': 16, 'dense_1_part24': 16, 'dense_1_part25': 8, 'dense_1_part26': 16, 'dense_1_part27': 16, 'dense_1_part28': 8, 'dense_1_part29': 8, 'dense_1_part30': 8, 'dense_1_part31': 16}",91.21081009944574,9.886891,0.2036237120628357,-6.9117165,91.09999999999982,0.2007017582654953
"{'conv2d_1': 16, 'dense_1_part0': 16, 'dense_1_part1': 8, 'dense_1_part2': 16, 'dense_1_part3': 8, 'dense_1_part4': 8, 'dense_1_part5': 8, 'dense_1_part6': 16, 'dense_1_part7': 8, 'dense_1_part8': 8, 'dense_1_part9': 8, 'dense_1_part10': 8, 'dense_1_part11': 8, 'dense_1_part12': 8, 'dense_1_part13': 8, 'dense_1_part14': 8, 'dense_1_part15': 16, 'dense_1_part16': 16, 'dense_1_part17': 8, 'dense_1_part18': 16, 'dense_1_part19': 8, 'dense_1_part20': 8, 'dense_1_part21': 16, 'dense_1_part22': 16, 'dense_1_part23': 16, 'dense_1_part24': 16, 'dense_1_part25': 8, 'dense_1_part26': 16, 'dense_1_part27': 16, 'dense_1_part28': 8, 'dense_1_part29': 8, 'dense_1_part30': 8, 'dense_1_part31': 16}",91.21081009944574,9.886891,0.2036237120628357,-6.9117165,91.19999999999982,0.2007017582654953
"{'conv2d_1': 16, 'dense_1_part0': 16, 'dense_1_part1': 8, 'dense_1_part2': 16, 'dense_1_part3': 8, 'dense_1_part4': 8, 'dense_1_part5': 8, 'dense_1_part6': 16, 'dense_1_part7': 8, 'dense_1_part8': 8, 'dense_1_part9': 8, 'dense_1_part10': 8, 'dense_1_part11': 8, 'dense_1_part12': 8, 'dense_1_part13': 8, 'dense_1_part14': 8, 'dense_1_part15': 16, 'dense_1_part16': 16, 'dense_1_part17': 8, 'dense_1_part18': 16, 'dense_1_part19': 8, 'dense_1_part20': 8, 'dense_1_part21': 16, 'dense_1_part22': 16, 'dense_1_part23': 16, 'dense_1_part24': 16, 'dense_1_part25': 8, 'dense_1_part26': 8, 'dense_1_part27': 16, 'dense_1_part28': 8, 'dense_1_part29': 8, 'dense_1_part30': 8, 'dense_1_part31': 16}",91.40611589415342,9.886891,0.20280314981937408,-6.9292526,91.29999999999981,0.2007017582654953
"{'conv2d_1': 16, 'dense_1_part0': 16, 'dense_1_part1': 8, 'dense_1_part2': 16, 'dense_1_part3': 8, 'dense_1_part4': 8, 'dense_1_part5': 8, 'dense_1_part6': 16, 'dense_1_part7': 8, 'dense_1_part8': 8, 'dense_1_part9': 8, 'dense_1_part10': 8, 'dense_1_part11': 8, 'dense_1_part12': 8, 'dense_1_part13': 8, 'dense_1_part14': 8, 'dense_1_part15': 16, 'dense_1_part16': 16, 'dense_1_part17': 8, 'dense_1_part18': 16, 'dense_1_part19': 8, 'dense_1_part20': 8, 'dense_1_part21': 16, 'dense_1_part22': 16, 'dense_1_part23': 16, 'dense_1_part24': 16, 'dense_1_part25': 8, 'dense_1_part26': 8, 'dense_1_part27': 16, 'dense_1_part28': 8, 'dense_1_part29': 8, 'dense_1_part30': 8, 'dense_1_part31': 16}",91.40611589415342,9.886891,0.20280314981937408,-6.9292526,91.3999999999998,0.2007017582654953
"{'conv2d_1': 16, 'dense_1_part0': 16, 'dense_1_part1': 8, 'dense_1_part2': 16, 'dense_1_part3': 8, 'dense_1_part4': 8, 'dense_1_part5': 8, 'dense_1_part6': 8, 'dense_1_part7': 8, 'dense_1_part8': 8, 'dense_1_part9': 8, 'dense_1_part10': 8, 'dense_1_part11': 8, 'dense_1_part12': 8, 'dense_1_part13': 8, 'dense_1_part14': 8, 'dense_1_part15': 16, 'dense_1_part16': 16, 'dense_1_part17': 8, 'dense_1_part18': 16, 'dense_1_part19': 8, 'dense_1_part20': 8, 'dense_1_part21': 16, 'dense_1_part22': 16, 'dense_1_part23': 16, 'dense_1_part24': 16, 'dense_1_part25': 8, 'dense_1_part26': 8, 'dense_1_part27': 16, 'dense_1_part28': 8, 'dense_1_part29': 8, 'dense_1_part30': 8, 'dense_1_part31': 16}",91.60142168886108,9.886891,0.20261558890342712,-6.9332714,91.4999999999998,0.2007017582654953
"{'conv2d_1': 16, 'dense_1_part0': 16, 'dense_1_part1': 8, 'dense_1_part2': 16, 'dense_1_part3': 8, 'dense_1_part4': 8, 'dense_1_part5': 8, 'dense_1_part6': 8, 'dense_1_part7': 8, 'dense_1_part8': 8, 'dense_1_part9': 8, 'dense_1_part10': 8, 'dense_1_part11': 8, 'dense_1_part12': 8, 'dense_1_part13': 8, 'dense_1_part14': 8, 'dense_1_part15': 16, 'dense_1_part16': 16, 'dense_1_part17': 8, 'dense_1_part18': 16, 'dense_1_part19': 8, 'dense_1_part20': 8, 'dense_1_part21': 16, 'dense_1_part22': 16, 'dense_1_part23': 16, 'dense_1_part24': 16, 'dense_1_part25': 8, 'dense_1_part26': 8, 'dense_1_part27': 16, 'dense_1_part28': 8, 'dense_1_part29': 8, 'dense_1_part30': 8, 'dense_1_part31': 16}",91.60142168886108,9.886891,0.20261558890342712,-6.9332714,91.5999999999998,0.2007017582654953
"{'conv2d_1': 16, 'dense_1_part0': 16, 'dense_1_part1': 8, 'dense_1_part2': 16, 'dense_1_part3': 8, 'dense_1_part4': 8, 'dense_1_part5': 8, 'dense_1_part6': 8, 'dense_1_part7': 8, 'dense_1_part8': 8, 'dense_1_part9': 8, 'dense_1_part10': 8, 'dense_1_part11': 8, 'dense_1_part12': 8, 'dense_1_part13': 8, 'dense_1_part14': 8, 'dense_1_part15': 16, 'dense_1_part16': 16, 'dense_1_part17': 8, 'dense_1_part18': 16, 'dense_1_part19': 8, 'dense_1_part20': 8, 'dense_1_part21': 16, 'dense_1_part22': 16, 'dense_1_part23': 16, 'dense_1_part24': 8, 'dense_1_part25': 8, 'dense_1_part26': 8, 'dense_1_part27': 16, 'dense_1_part28': 8, 'dense_1_part29': 8, 'dense_1_part30': 8, 'dense_1_part31': 16}",91.79672748356876,9.886891,0.20198486745357513,-6.9468117,91.69999999999979,0.2007017582654953
"{'conv2d_1': 16, 'dense_1_part0': 16, 'dense_1_part1': 8, 'dense_1_part2': 16, 'dense_1_part3': 8, 'dense_1_part4': 8, 'dense_1_part5': 8, 'dense_1_part6': 8, 'dense_1_part7': 8, 'dense_1_part8': 8, 'dense_1_part9': 8, 'dense_1_part10': 8, 'dense_1_part11': 8, 'dense_1_part12': 8, 'dense_1_part13': 8, 'dense_1_part14': 8, 'dense_1_part15': 16, 'dense_1_part16': 16, 'dense_1_part17': 8, 'dense_1_part18': 16, 'dense_1_part19': 8, 'dense_1_part20': 8, 'dense_1_part21': 16, 'dense_1_part22': 16, 'dense_1_part23': 8, 'dense_1_part24': 8, 'dense_1_part25': 8, 'dense_1_part26': 8, 'dense_1_part27': 16, 'dense_1_part28': 8, 'dense_1_part29': 8, 'dense_1_part30': 8, 'dense_1_part31': 16}",91.99203327827644,9.886891,0.20265094935894012,-6.9325137,91.79999999999978,0.2007017582654953
"{'conv2d_1': 16, 'dense_1_part0': 16, 'dense_1_part1': 8, 'dense_1_part2': 16, 'dense_1_part3': 8, 'dense_1_part4': 8, 'dense_1_part5': 8, 'dense_1_part6': 8, 'dense_1_part7': 8, 'dense_1_part8': 8, 'dense_1_part9': 8, 'dense_1_part10': 8, 'dense_1_part11': 8, 'dense_1_part12': 8, 'dense_1_part13': 8, 'dense_1_part14': 8, 'dense_1_part15': 16, 'dense_1_part16': 16, 'dense_1_part17': 8, 'dense_1_part18': 16, 'dense_1_part19': 8, 'dense_1_part20': 8, 'dense_1_part21': 16, 'dense_1_part22': 16, 'dense_1_part23': 8, 'dense_1_part24': 8, 'dense_1_part25': 8, 'dense_1_part26': 8, 'dense_1_part27': 16, 'dense_1_part28': 8, 'dense_1_part29': 8, 'dense_1_part30': 8, 'dense_1_part31': 16}",91.99203327827644,9.886891,0.20265094935894012,-6.9325137,91.89999999999978,0.2007017582654953
"{'conv2d_1': 16, 'dense_1_part0': 16, 'dense_1_part1': 8, 'dense_1_part2': 16, 'dense_1_part3': 8, 'dense_1_part4': 8, 'dense_1_part5': 8, 'dense_1_part6': 8, 'dense_1_part7': 8, 'dense_1_part8': 8, 'dense_1_part9': 8, 'dense_1_part10': 8, 'dense_1_part11': 8, 'dense_1_part12': 8, 'dense_1_part13': 8, 'dense_1_part14': 8, 'dense_1_part15': 8, 'dense_1_part16': 16, 'dense_1_part17': 8, 'dense_1_part18': 16, 'dense_1_part19': 8, 'dense_1_part20': 8, 'dense_1_part21': 16, 'dense_1_part22': 16, 'dense_1_part23': 8, 'dense_1_part24': 8, 'dense_1_part25': 8, 'dense_1_part26': 8, 'dense_1_part27': 16, 'dense_1_part28': 8, 'dense_1_part29': 8, 'dense_1_part30': 8, 'dense_1_part31': 16}",92.1873390729841,9.886891,0.20255404710769653,-6.934591,91.99999999999977,0.2007017582654953
"{'conv2d_1': 16, 'dense_1_part0': 16, 'dense_1_part1': 8, 'dense_1_part2': 16, 'dense_1_part3': 8, 'dense_1_part4': 8, 'dense_1_part5': 8, 'dense_1_part6': 8, 'dense_1_part7': 8, 'dense_1_part8': 8, 'dense_1_part9': 8, 'dense_1_part10': 8, 'dense_1_part11': 8, 'dense_1_part12': 8, 'dense_1_part13': 8, 'dense_1_part14': 8, 'dense_1_part15': 8, 'dense_1_part16': 16, 'dense_1_part17': 8, 'dense_1_part18': 16, 'dense_1_part19': 8, 'dense_1_part20': 8, 'dense_1_part21': 16, 'dense_1_part22': 16, 'dense_1_part23': 8, 'dense_1_part24': 8, 'dense_1_part25': 8, 'dense_1_part26': 8, 'dense_1_part27': 16, 'dense_1_part28': 8, 'dense_1_part29': 8, 'dense_1_part30': 8, 'dense_1_part31': 16}",92.1873390729841,9.886891,0.20255404710769653,-6.934591,92.09999999999977,0.2007017582654953
"{'conv2d_1': 16, 'dense_1_part0': 16, 'dense_1_part1': 8, 'dense_1_part2': 8, 'dense_1_part3': 8, 'dense_1_part4': 8, 'dense_1_part5': 8, 'dense_1_part6': 8, 'dense_1_part7': 8, 'dense_1_part8': 8, 'dense_1_part9': 8, 'dense_1_part10': 8, 'dense_1_part11': 8, 'dense_1_part12': 8, 'dense_1_part13': 8, 'dense_1_part14': 8, 'dense_1_part15': 8, 'dense_1_part16': 16, 'dense_1_part17': 8, 'dense_1_part18': 16, 'dense_1_part19': 8, 'dense_1_part20': 8, 'dense_1_part21': 16, 'dense_1_part22': 16, 'dense_1_part23': 8, 'dense_1_part24': 8, 'dense_1_part25': 8, 'dense_1_part26': 8, 'dense_1_part27': 16, 'dense_1_part28': 8, 'dense_1_part29': 8, 'dense_1_part30': 8, 'dense_1_part31': 16}",92.38264486769177,9.886891,0.20179305970668793,-6.9509373,92.19999999999976,0.2007017582654953
"{'conv2d_1': 16, 'dense_1_part0': 16, 'dense_1_part1': 8, 'dense_1_part2': 8, 'dense_1_part3': 8, 'dense_1_part4': 8, 'dense_1_part5': 8, 'dense_1_part6': 8, 'dense_1_part7': 8, 'dense_1_part8': 8, 'dense_1_part9': 8, 'dense_1_part10': 8, 'dense_1_part11': 8, 'dense_1_part12': 8, 'dense_1_part13': 8, 'dense_1_part14': 8, 'dense_1_part15': 8, 'dense_1_part16': 16, 'dense_1_part17': 8, 'dense_1_part18': 16, 'dense_1_part19': 8, 'dense_1_part20': 8, 'dense_1_part21': 16, 'dense_1_part22': 16, 'dense_1_part23': 8, 'dense_1_part24': 8, 'dense_1_part25': 8, 'dense_1_part26': 8, 'dense_1_part27': 16, 'dense_1_part28': 8, 'dense_1_part29': 8, 'dense_1_part30': 8, 'dense_1_part31': 16}",92.38264486769177,9.886891,0.20179305970668793,-6.9509373,92.29999999999976,0.2007017582654953
"{'conv2d_1': 16, 'dense_1_part0': 16, 'dense_1_part1': 8, 'dense_1_part2': 8, 'dense_1_part3': 8, 'dense_1_part4': 8, 'dense_1_part5': 8, 'dense_1_part6': 8, 'dense_1_part7': 8, 'dense_1_part8': 8, 'dense_1_part9': 8, 'dense_1_part10': 8, 'dense_1_part11': 8, 'dense_1_part12': 8, 'dense_1_part13': 8, 'dense_1_part14': 8, 'dense_1_part15': 8, 'dense_1_part16': 16, 'dense_1_part17': 8, 'dense_1_part18': 16, 'dense_1_part19': 8, 'dense_1_part20': 8, 'dense_1_part21': 8, 'dense_1_part22': 16, 'dense_1_part23': 8, 'dense_1_part24': 8, 'dense_1_part25': 8, 'dense_1_part26': 8, 'dense_1_part27': 16, 'dense_1_part28': 8, 'dense_1_part29': 8, 'dense_1_part30': 8, 'dense_1_part31': 16}",92.57795066239945,9.886891,0.2007017582654953,-6.9744883,92.39999999999975,0.2007017582654953
"{'conv2d_1': 16, 'dense_1_part0': 16, 'dense_1_part1': 8, 'dense_1_part2': 8, 'dense_1_part3': 8, 'dense_1_part4': 8, 'dense_1_part5': 8, 'dense_1_part6': 8, 'dense_1_part7': 8, 'dense_1_part8': 8, 'dense_1_part9': 8, 'dense_1_part10': 8, 'dense_1_part11': 8, 'dense_1_part12': 8, 'dense_1_part13': 8, 'dense_1_part14': 8, 'dense_1_part15': 8, 'dense_1_part16': 16, 'dense_1_part17': 8, 'dense_1_part18': 16, 'dense_1_part19': 8, 'dense_1_part20': 8, 'dense_1_part21': 8, 'dense_1_part22': 16, 'dense_1_part23': 8, 'dense_1_part24': 8, 'dense_1_part25': 8, 'dense_1_part26': 8, 'dense_1_part27': 16, 'dense_1_part28': 8, 'dense_1_part29': 8, 'dense_1_part30': 8, 'dense_1_part31': 16}",92.57795066239945,9.886891,0.2007017582654953,-6.9744883,92.49999999999974,0.2007017582654953
"{'conv2d_1': 16, 'dense_1_part0': 16, 'dense_1_part1': 8, 'dense_1_part2': 8, 'dense_1_part3': 8, 'dense_1_part4': 8, 'dense_1_part5': 8, 'dense_1_part6': 8, 'dense_1_part7': 8, 'dense_1_part8': 8, 'dense_1_part9': 8, 'dense_1_part10': 8, 'dense_1_part11': 8, 'dense_1_part12': 8, 'dense_1_part13': 8, 'dense_1_part14': 8, 'dense_1_part15': 8, 'dense_1_part16': 16, 'dense_1_part17': 8, 'dense_1_part18': 16, 'dense_1_part19': 8, 'dense_1_part20': 8, 'dense_1_part21': 8, 'dense_1_part22': 8, 'dense_1_part23': 8, 'dense_1_part24': 8, 'dense_1_part25': 8, 'dense_1_part26': 8, 'dense_1_part27': 16, 'dense_1_part28': 8, 'dense_1_part29': 8, 'dense_1_part30': 8, 'dense_1_part31': 16}",92.77325645710711,9.886891,0.2027648389339447,-6.9300737,92.59999999999974,0.2015123963356018
"{'conv2d_1': 16, 'dense_1_part0': 16, 'dense_1_part1': 8, 'dense_1_part2': 8, 'dense_1_part3': 8, 'dense_1_part4': 8, 'dense_1_part5': 8, 'dense_1_part6': 8, 'dense_1_part7': 8, 'dense_1_part8': 8, 'dense_1_part9': 8, 'dense_1_part10': 8, 'dense_1_part11': 8, 'dense_1_part12': 8, 'dense_1_part13': 8, 'dense_1_part14': 8, 'dense_1_part15': 8, 'dense_1_part16': 16, 'dense_1_part17': 8, 'dense_1_part18': 16, 'dense_1_part19': 8, 'dense_1_part20': 8, 'dense_1_part21': 8, 'dense_1_part22': 8, 'dense_1_part23': 8, 'dense_1_part24': 8, 'dense_1_part25': 8, 'dense_1_part26': 8, 'dense_1_part27': 16, 'dense_1_part28': 8, 'dense_1_part29': 8, 'dense_1_part30': 8, 'dense_1_part31': 16}",92.77325645710711,9.886891,0.2027648389339447,-6.9300737,92.69999999999973,0.2015123963356018
"{'conv2d_1': 16, 'dense_1_part0': 16, 'dense_1_part1': 8, 'dense_1_part2': 8, 'dense_1_part3': 8, 'dense_1_part4': 8, 'dense_1_part5': 8, 'dense_1_part6': 8, 'dense_1_part7': 8, 'dense_1_part8': 8, 'dense_1_part9': 8, 'dense_1_part10': 8, 'dense_1_part11': 8, 'dense_1_part12': 8, 'dense_1_part13': 8, 'dense_1_part14': 8, 'dense_1_part15': 8, 'dense_1_part16': 16, 'dense_1_part17': 8, 'dense_1_part18': 16, 'dense_1_part19': 8, 'dense_1_part20': 8, 'dense_1_part21': 8, 'dense_1_part22': 8, 'dense_1_part23': 8, 'dense_1_part24': 8, 'dense_1_part25': 8, 'dense_1_part26': 8, 'dense_1_part27': 8, 'dense_1_part28': 8, 'dense_1_part29': 8, 'dense_1_part30': 8, 'dense_1_part31': 16}",92.96856225181477,9.886891,0.2021678388118744,-6.9428797,92.79999999999973,0.2015123963356018
