Target_Saving,Actual_Saving,NMSE_ILP,NMSE_KL,Policy,INT16,INT8,INT4,INT2
87.3,87.33214909375565,-15.376697673797608,-15.376697673797608,"{'fc_part7': 8, 'fc_part2': 8, 'fc_part4': 8, 'fc_part3': 8, 'fc_part0': 8, 'fc_part6': 8, 'fc_part5': 8, 'fc_part1': 8, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 16, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 16}",8,8,0,0
87.2,87.33214909375565,-15.376697673797608,-15.376697673797608,"{'fc_part7': 8, 'fc_part2': 8, 'fc_part4': 8, 'fc_part3': 8, 'fc_part0': 8, 'fc_part6': 8, 'fc_part5': 8, 'fc_part1': 8, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 16, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 16}",8,8,0,0
87.1,87.33214909375565,-15.376697673797608,-15.376697673797608,"{'fc_part7': 8, 'fc_part2': 8, 'fc_part4': 8, 'fc_part3': 8, 'fc_part0': 8, 'fc_part6': 8, 'fc_part5': 8, 'fc_part1': 8, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 16, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 16}",8,8,0,0
87.0,87.33214909375565,-15.376697673797608,-15.376697673797608,"{'fc_part7': 8, 'fc_part2': 8, 'fc_part4': 8, 'fc_part3': 8, 'fc_part0': 8, 'fc_part6': 8, 'fc_part5': 8, 'fc_part1': 8, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 16, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 16}",8,8,0,0
86.9,87.33214909375565,-15.376697673797608,-15.376697673797608,"{'fc_part7': 8, 'fc_part2': 8, 'fc_part4': 8, 'fc_part3': 8, 'fc_part0': 8, 'fc_part6': 8, 'fc_part5': 8, 'fc_part1': 8, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 16, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 16}",8,8,0,0
86.8,87.33214909375565,-15.376697673797608,-15.376697673797608,"{'fc_part7': 8, 'fc_part2': 8, 'fc_part4': 8, 'fc_part3': 8, 'fc_part0': 8, 'fc_part6': 8, 'fc_part5': 8, 'fc_part1': 8, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 16, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 16}",8,8,0,0
86.7,87.33214909375565,-15.376697673797608,-15.376697673797608,"{'fc_part7': 8, 'fc_part2': 8, 'fc_part4': 8, 'fc_part3': 8, 'fc_part0': 8, 'fc_part6': 8, 'fc_part5': 8, 'fc_part1': 8, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 16, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 16}",8,8,0,0
86.4,87.33214909375565,-15.376697673797608,-15.376697673797608,"{'fc_part7': 8, 'fc_part2': 8, 'fc_part4': 8, 'fc_part3': 8, 'fc_part0': 8, 'fc_part6': 8, 'fc_part5': 8, 'fc_part1': 8, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 16, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 16}",8,8,0,0
86.5,87.33214909375565,-15.376697673797608,-15.376697673797608,"{'fc_part7': 8, 'fc_part2': 8, 'fc_part4': 8, 'fc_part3': 8, 'fc_part0': 8, 'fc_part6': 8, 'fc_part5': 8, 'fc_part1': 8, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 16, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 16}",8,8,0,0
86.3,87.33214909375565,-15.376697673797608,-15.376697673797608,"{'fc_part7': 8, 'fc_part2': 8, 'fc_part4': 8, 'fc_part3': 8, 'fc_part0': 8, 'fc_part6': 8, 'fc_part5': 8, 'fc_part1': 8, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 16, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 16}",8,8,0,0
86.2,87.33214909375565,-15.376697673797608,-15.376697673797608,"{'fc_part7': 8, 'fc_part2': 8, 'fc_part4': 8, 'fc_part3': 8, 'fc_part0': 8, 'fc_part6': 8, 'fc_part5': 8, 'fc_part1': 8, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 16, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 16}",8,8,0,0
86.1,87.33214909375565,-15.376697673797608,-15.376697673797608,"{'fc_part7': 8, 'fc_part2': 8, 'fc_part4': 8, 'fc_part3': 8, 'fc_part0': 8, 'fc_part6': 8, 'fc_part5': 8, 'fc_part1': 8, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 16, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 16}",8,8,0,0
86.0,87.33214909375565,-15.376697673797608,-15.376697673797608,"{'fc_part7': 8, 'fc_part2': 8, 'fc_part4': 8, 'fc_part3': 8, 'fc_part0': 8, 'fc_part6': 8, 'fc_part5': 8, 'fc_part1': 8, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 16, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 16}",8,8,0,0
86.6,87.33214909375565,-15.376697673797608,-15.376697673797608,"{'fc_part7': 8, 'fc_part2': 8, 'fc_part4': 8, 'fc_part3': 8, 'fc_part0': 8, 'fc_part6': 8, 'fc_part5': 8, 'fc_part1': 8, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 16, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 16}",8,8,0,0
87.4,87.40440777985187,-15.376697673797608,-15.376697673797608,"{'fc_part7': 8, 'fc_part2': 8, 'fc_part4': 8, 'fc_part3': 8, 'fc_part0': 8, 'fc_part6': 8, 'fc_part5': 8, 'fc_part1': 8, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 8, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 8, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 16}",6,10,0,0
87.5,87.5,-14.84056516647339,-15.234625568389893,"{'fc_part7': 8, 'fc_part2': 8, 'fc_part4': 8, 'fc_part3': 8, 'fc_part0': 8, 'fc_part6': 8, 'fc_part5': 8, 'fc_part1': 8, 'stem.0': 8, 'layers.1.vss.1.in_proj': 8, 'layers.0.vss.1.out_proj': 8, 'layers.1.vss.1.out_proj': 8, 'layers.0.vss.1.in_proj': 8, 'proj_conv': 8, 'layers.0.vss.1.conv2d': 8, 'layers.1.vss.1.conv2d': 8}",0,16,0,0
87.6,87.60029656169085,-14.84056516647339,-14.84056516647339,"{'fc_part7': 8, 'fc_part2': 8, 'fc_part4': 8, 'fc_part3': 8, 'fc_part0': 8, 'fc_part6': 8, 'fc_part5': 8, 'fc_part1': 8, 'stem.0': 8, 'layers.1.vss.1.in_proj': 4, 'layers.0.vss.1.out_proj': 2, 'layers.1.vss.1.out_proj': 4, 'layers.0.vss.1.in_proj': 2, 'proj_conv': 4, 'layers.0.vss.1.conv2d': 2, 'layers.1.vss.1.conv2d': 4}",0,9,4,3
88.1,88.10290841211538,-14.84056516647339,-14.84056516647339,"{'fc_part7': 8, 'fc_part2': 8, 'fc_part4': 8, 'fc_part3': 8, 'fc_part0': 8, 'fc_part6': 8, 'fc_part5': 8, 'fc_part1': 4, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 16, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 16}",8,7,1,0
88.0,88.10290841211538,-14.84056516647339,-14.84056516647339,"{'fc_part7': 8, 'fc_part2': 8, 'fc_part4': 8, 'fc_part3': 8, 'fc_part0': 8, 'fc_part6': 8, 'fc_part5': 8, 'fc_part1': 4, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 16, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 16}",8,7,1,0
87.9,88.10290841211538,-14.84056516647339,-14.84056516647339,"{'fc_part7': 8, 'fc_part2': 8, 'fc_part4': 8, 'fc_part3': 8, 'fc_part0': 8, 'fc_part6': 8, 'fc_part5': 8, 'fc_part1': 4, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 16, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 16}",8,7,1,0
87.8,88.10290841211538,-14.84056516647339,-14.84056516647339,"{'fc_part7': 8, 'fc_part2': 8, 'fc_part4': 8, 'fc_part3': 8, 'fc_part0': 8, 'fc_part6': 8, 'fc_part5': 8, 'fc_part1': 4, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 16, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 16}",8,7,1,0
87.7,88.10290841211538,-14.84056516647339,-14.84056516647339,"{'fc_part7': 8, 'fc_part2': 8, 'fc_part4': 8, 'fc_part3': 8, 'fc_part0': 8, 'fc_part6': 8, 'fc_part5': 8, 'fc_part1': 4, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 16, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 16}",8,7,1,0
88.2,88.20602757873186,-14.840487632751465,-14.839139347076417,"{'fc_part7': 8, 'fc_part2': 8, 'fc_part4': 8, 'fc_part3': 8, 'fc_part0': 8, 'fc_part6': 8, 'fc_part5': 8, 'fc_part1': 4, 'stem.0': 16, 'layers.1.vss.1.in_proj': 8, 'layers.0.vss.1.out_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 8, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 8}",5,10,1,0
88.3,88.30161979888,-14.36157506942749,-14.359094009399413,"{'fc_part7': 8, 'fc_part2': 8, 'fc_part4': 8, 'fc_part3': 8, 'fc_part0': 8, 'fc_part6': 8, 'fc_part5': 8, 'fc_part1': 4, 'stem.0': 8, 'layers.1.vss.1.in_proj': 8, 'layers.0.vss.1.out_proj': 8, 'layers.1.vss.1.out_proj': 8, 'layers.0.vss.1.in_proj': 4, 'proj_conv': 8, 'layers.0.vss.1.conv2d': 4, 'layers.1.vss.1.conv2d': 4}",0,12,4,0
88.4,88.8736677304751,-14.36157506942749,-14.359094009399413,"{'fc_part7': 8, 'fc_part2': 8, 'fc_part4': 8, 'fc_part3': 8, 'fc_part0': 8, 'fc_part6': 8, 'fc_part5': 4, 'fc_part1': 4, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 16, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 16}",8,6,2,0
88.5,88.8736677304751,-14.36157506942749,-14.359094009399413,"{'fc_part7': 8, 'fc_part2': 8, 'fc_part4': 8, 'fc_part3': 8, 'fc_part0': 8, 'fc_part6': 8, 'fc_part5': 4, 'fc_part1': 4, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 16, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 16}",8,6,2,0
88.6,88.8736677304751,-14.36157506942749,-14.359094009399413,"{'fc_part7': 8, 'fc_part2': 8, 'fc_part4': 8, 'fc_part3': 8, 'fc_part0': 8, 'fc_part6': 8, 'fc_part5': 4, 'fc_part1': 4, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 16, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 16}",8,6,2,0
88.7,88.8736677304751,-14.36157506942749,-14.359094009399413,"{'fc_part7': 8, 'fc_part2': 8, 'fc_part4': 8, 'fc_part3': 8, 'fc_part0': 8, 'fc_part6': 8, 'fc_part5': 4, 'fc_part1': 4, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 16, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 16}",8,6,2,0
88.8,88.8736677304751,-14.36157506942749,-14.359094009399413,"{'fc_part7': 8, 'fc_part2': 8, 'fc_part4': 8, 'fc_part3': 8, 'fc_part0': 8, 'fc_part6': 8, 'fc_part5': 4, 'fc_part1': 4, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 16, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 16}",8,6,2,0
88.9,88.90452821099537,-14.36157506942749,-14.358288402557372,"{'fc_part7': 8, 'fc_part2': 8, 'fc_part4': 8, 'fc_part3': 8, 'fc_part0': 8, 'fc_part6': 8, 'fc_part5': 4, 'fc_part1': 4, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 8, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 16, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 8}",6,8,2,0
89.0,89.00087312579032,-14.357030429840087,-14.357030429840087,"{'fc_part7': 8, 'fc_part2': 8, 'fc_part4': 8, 'fc_part3': 8, 'fc_part0': 8, 'fc_part6': 8, 'fc_part5': 4, 'fc_part1': 4, 'stem.0': 16, 'layers.1.vss.1.in_proj': 8, 'layers.0.vss.1.out_proj': 8, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 8, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 8}",4,10,2,0
89.1,89.10173420846631,-13.903704719543457,-13.905062828063965,"{'fc_part7': 8, 'fc_part2': 8, 'fc_part4': 8, 'fc_part3': 8, 'fc_part0': 8, 'fc_part6': 8, 'fc_part5': 4, 'fc_part1': 4, 'stem.0': 16, 'layers.1.vss.1.in_proj': 4, 'layers.0.vss.1.out_proj': 4, 'layers.1.vss.1.out_proj': 8, 'layers.0.vss.1.in_proj': 4, 'proj_conv': 8, 'layers.0.vss.1.conv2d': 4, 'layers.1.vss.1.conv2d': 4}",1,8,7,0
89.6,89.64442704883483,-13.903704719543457,-13.905062828063965,"{'fc_part7': 8, 'fc_part2': 8, 'fc_part4': 8, 'fc_part3': 8, 'fc_part0': 8, 'fc_part6': 4, 'fc_part5': 4, 'fc_part1': 4, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 16, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 16}",8,5,3,0
89.5,89.64442704883483,-13.903704719543457,-13.905062828063965,"{'fc_part7': 8, 'fc_part2': 8, 'fc_part4': 8, 'fc_part3': 8, 'fc_part0': 8, 'fc_part6': 4, 'fc_part5': 4, 'fc_part1': 4, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 16, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 16}",8,5,3,0
89.4,89.64442704883483,-13.903704719543457,-13.905062828063965,"{'fc_part7': 8, 'fc_part2': 8, 'fc_part4': 8, 'fc_part3': 8, 'fc_part0': 8, 'fc_part6': 4, 'fc_part5': 4, 'fc_part1': 4, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 16, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 16}",8,5,3,0
89.3,89.64442704883483,-13.903704719543457,-13.905062828063965,"{'fc_part7': 8, 'fc_part2': 8, 'fc_part4': 8, 'fc_part3': 8, 'fc_part0': 8, 'fc_part6': 4, 'fc_part5': 4, 'fc_part1': 4, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 16, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 16}",8,5,3,0
89.2,89.64442704883483,-13.903704719543457,-13.905062828063965,"{'fc_part7': 8, 'fc_part2': 8, 'fc_part4': 8, 'fc_part3': 8, 'fc_part0': 8, 'fc_part6': 4, 'fc_part5': 4, 'fc_part1': 4, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 16, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 16}",8,5,3,0
89.7,89.72345998675257,-13.903704719543457,-13.905062828063965,"{'fc_part7': 8, 'fc_part2': 8, 'fc_part4': 8, 'fc_part3': 8, 'fc_part0': 8, 'fc_part6': 4, 'fc_part5': 4, 'fc_part1': 4, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 8, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 8, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 8}",5,8,3,0
89.8,89.80249292467032,-13.899229640960693,-13.899229640960693,"{'fc_part7': 8, 'fc_part2': 8, 'fc_part4': 8, 'fc_part3': 8, 'fc_part0': 8, 'fc_part6': 4, 'fc_part5': 4, 'fc_part1': 4, 'stem.0': 16, 'layers.1.vss.1.in_proj': 8, 'layers.0.vss.1.out_proj': 8, 'layers.1.vss.1.out_proj': 8, 'layers.0.vss.1.in_proj': 8, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 8, 'layers.1.vss.1.conv2d': 8}",2,11,3,0
89.9,89.90034322875896,-13.499869213104247,-13.499773807525635,"{'fc_part7': 8, 'fc_part2': 8, 'fc_part4': 8, 'fc_part3': 8, 'fc_part0': 8, 'fc_part6': 4, 'fc_part5': 4, 'fc_part1': 4, 'stem.0': 8, 'layers.1.vss.1.in_proj': 4, 'layers.0.vss.1.out_proj': 4, 'layers.1.vss.1.out_proj': 4, 'layers.0.vss.1.in_proj': 2, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 4, 'layers.1.vss.1.conv2d': 4}",1,6,8,1
90.0,90.42196061901608,-13.499869213104247,-13.499773807525635,"{'fc_part7': 8, 'fc_part2': 8, 'fc_part4': 8, 'fc_part3': 4, 'fc_part0': 8, 'fc_part6': 4, 'fc_part5': 4, 'fc_part1': 4, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 16, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 8}",7,5,4,0
