sample_idx,nmse_linear,rate_10,rate_20,rate_30
0,0.6165942549705505,3.2406322956085205,6.4129204750061035,9.718894958496094
1,0.5704787373542786,3.980802297592163,7.206280708312988,10.51807975769043
2,1.2956236600875854,2.189619779586792,5.145716667175293,8.423188209533691
3,0.9499862194061279,2.3331000804901123,5.353255748748779,8.64051342010498
4,1.44672691822052,1.7119343280792236,4.543036460876465,7.8038859367370605
5,0.924419641494751,2.8640785217285156,5.975797653198242,9.274392127990723
6,0.7696841359138489,2.8423280715942383,5.961272239685059,9.261014938354492
7,0.6901941895484924,3.277928113937378,6.4448394775390625,9.750062942504883
8,0.356717586517334,4.201231479644775,7.448095321655273,10.76228141784668
9,0.6785103678703308,3.6323838233947754,6.837350368499756,10.146940231323242
10,0.724956214427948,3.4665231704711914,6.65685510635376,9.96480941772461
11,0.5599572062492371,2.9682321548461914,6.056911468505859,9.351384162902832
12,1.4999948740005493,1.482436180114746,4.154635906219482,7.373950958251953
13,1.5172394514083862,1.6649422645568848,4.454424858093262,7.706766128540039
14,0.6106168627738953,3.0809216499328613,6.190743923187256,9.487874984741211
15,0.603196918964386,3.4422013759613037,6.613357067108154,9.918025970458984
16,0.33291545510292053,4.066319465637207,7.305149078369141,10.618453979492188
17,0.3874797523021698,3.579134464263916,6.763049125671387,10.068758010864258
18,1.2518351078033447,2.0757758617401123,4.988821029663086,8.256322860717773
19,1.1818139553070068,1.9581689834594727,4.817349433898926,8.076257705688477
20,0.4452987015247345,3.599201202392578,6.798798561096191,10.107606887817383
21,0.6928851008415222,2.9233641624450684,6.048789024353027,9.34895133972168
22,0.29896584153175354,4.413980007171631,7.671728134155273,10.987066268920898
23,0.4237617254257202,3.780776023864746,7.002349376678467,10.313823699951172
24,0.3960871398448944,4.1270341873168945,7.356958866119385,10.6687650680542
25,0.6302531957626343,3.745621919631958,6.964530944824219,10.275712966918945
26,1.3578048944473267,1.666725516319275,4.485929489135742,7.745176792144775
27,0.8261351585388184,3.414577007293701,6.587026596069336,9.892807960510254
28,0.625199556350708,3.275278091430664,6.450997352600098,9.757393836975098
29,0.49487030506134033,3.939552068710327,7.172347068786621,10.485033988952637
30,0.5600608587265015,3.621361494064331,6.830494403839111,10.14061164855957
31,1.1446782350540161,2.1861281394958496,5.1647491455078125,8.44626235961914
32,0.487608402967453,3.3712565898895264,6.554684638977051,9.861870765686035
33,0.5717425346374512,3.103541612625122,6.240577697753906,9.540952682495117
34,0.407169371843338,4.45105504989624,7.709250450134277,11.024629592895508
35,0.9655483961105347,2.7971861362457275,5.881399154663086,9.175183296203613
36,1.0231255292892456,2.6924843788146973,5.773924827575684,9.068780899047852
37,0.8897891044616699,2.64567232131958,5.720462322235107,9.014492988586426
38,0.757276177406311,2.975255012512207,6.106175422668457,9.407015800476074
39,0.5899183750152588,3.290530204772949,6.443915843963623,9.747183799743652
40,0.9481558799743652,2.494734764099121,5.4845075607299805,8.72754192352295
41,0.7185751795768738,3.3220596313476562,6.499147415161133,9.805643081665039
42,0.5092288255691528,4.1774749755859375,7.414032936096191,10.727048873901367
43,0.6885831356048584,3.2538743019104004,6.398678302764893,9.700944900512695
44,0.47783154249191284,3.6060590744018555,6.779585838317871,10.084869384765625
45,0.8156877160072327,2.9412927627563477,6.065223217010498,9.365461349487305
46,0.4059050381183624,3.787935495376587,6.987297058105469,10.295514106750488
47,1.8457798957824707,1.3452081680297852,4.0025177001953125,7.233717918395996
48,0.5170356035232544,3.504228115081787,6.704165458679199,10.013282775878906
49,0.751815676689148,2.5894458293914795,5.668724060058594,8.963685989379883
50,0.6292175054550171,3.05047607421875,6.192090034484863,9.494319915771484
51,0.7344445586204529,3.7948217391967773,7.0160346031188965,10.327457427978516
52,1.4850634336471558,1.6921896934509277,4.433903694152832,7.672317981719971
53,1.0388927459716797,1.961090326309204,4.8841094970703125,8.158472061157227
54,0.5012010335922241,3.449326276779175,6.643095016479492,9.951494216918945
55,1.107463002204895,2.0955283641815186,5.03261661529541,8.308113098144531
56,0.5708414316177368,3.2411916255950928,6.411790370941162,9.717588424682617
57,0.8810058832168579,2.6412947177886963,5.722780227661133,9.017932891845703
58,0.7460582256317139,2.7362048625946045,5.842710971832275,9.141084671020508
59,0.6253353357315063,3.2284293174743652,6.383203506469727,9.685977935791016
60,0.5468349456787109,3.197085380554199,6.358660697937012,9.66334342956543
61,0.9172598719596863,2.5294480323791504,5.591185569763184,8.883630752563477
62,0.6467645168304443,3.0024499893188477,6.141287803649902,9.443367004394531
63,0.7491967678070068,2.585148811340332,5.632543563842773,8.918172836303711
64,0.7315019965171814,2.7797722816467285,5.884838581085205,9.182622909545898
65,1.8465001583099365,2.945021629333496,5.991628646850586,9.262025833129883
66,0.36237871646881104,4.082218170166016,7.322922706604004,10.636448860168457
67,0.31714218854904175,4.3363566398620605,7.588250637054443,10.902953147888184
68,1.4905685186386108,2.422701120376587,5.452727794647217,8.741005897521973
69,1.4828165769577026,1.3200446367263794,3.9200334548950195,7.134772300720215
70,0.5780333876609802,3.8258934020996094,7.044772624969482,10.355911254882812
71,0.33999377489089966,4.399049758911133,7.655417442321777,10.97060775756836
72,0.5674689412117004,3.399874687194824,6.591363906860352,9.899553298950195
73,0.31918996572494507,4.042627334594727,7.271782875061035,10.583881378173828
74,0.8556987643241882,2.7357046604156494,5.804926872253418,9.096802711486816
75,1.5125572681427002,1.462252140045166,4.113529205322266,7.330824851989746
76,0.653680682182312,3.7090322971343994,6.906793594360352,10.215339660644531
77,0.7727900743484497,2.9618523120880127,6.066961288452148,9.362445831298828
78,1.125586748123169,2.238656997680664,5.237886428833008,8.52252197265625
79,0.2840644121170044,4.595770359039307,7.860940933227539,11.177055358886719
80,0.45299869775772095,3.7539243698120117,6.955348491668701,10.263700485229492
81,1.6986831426620483,1.1888939142227173,3.7545361518859863,6.970308303833008
82,0.6913432478904724,3.983790636062622,7.2151899337768555,10.527667999267578
83,0.39263391494750977,4.568146705627441,7.8312482833862305,11.147140502929688
84,1.4326472282409668,1.7988321781158447,4.67639684677124,7.944756984710693
85,0.6924605369567871,3.331594467163086,6.500650405883789,9.806131362915039
86,0.5503845810890198,3.523135185241699,6.713433265686035,10.021341323852539
87,0.5055482983589172,3.550899028778076,6.754157543182373,10.063629150390625
88,0.40225738286972046,4.621782302856445,7.887511253356934,11.203685760498047
89,0.48391497135162354,3.828127861022949,7.043026924133301,10.353618621826172
90,0.6170520782470703,2.931873321533203,6.020895481109619,9.310185432434082
91,0.5645201206207275,3.210874319076538,6.379905700683594,9.685535430908203
92,1.4307732582092285,2.104020833969116,5.050342559814453,8.327367782592773
93,0.8652442097663879,2.633622169494629,5.713369846343994,9.0081205368042
94,1.562614917755127,1.5205023288726807,4.258310317993164,7.503162384033203
95,0.7197281718254089,3.223015308380127,6.386470794677734,9.691343307495117
96,1.2988914251327515,1.9569239616394043,4.879711151123047,8.153923034667969
97,0.6980811357498169,3.0469982624053955,6.194754123687744,9.497900009155273
98,1.9645060300827026,1.3769497871398926,4.042835712432861,7.275269031524658
99,0.9239389300346375,2.6596994400024414,5.7146196365356445,9.005108833312988
100,0.488215833902359,3.4602019786834717,6.648256301879883,9.955729484558105
101,0.7111616730690002,2.5022740364074707,5.514087677001953,8.799286842346191
102,0.6133641004562378,3.2111129760742188,6.380570888519287,9.68626594543457
103,0.5179490447044373,4.388014316558838,7.641191005706787,10.955972671508789
104,0.42715418338775635,4.365782737731934,7.617824554443359,10.93254280090332
105,1.3511102199554443,2.5509555339813232,5.540066719055176,8.785425186157227
106,0.4053322374820709,3.822453498840332,7.0449347496032715,10.356454849243164
107,0.6758077144622803,3.1695473194122314,6.305609226226807,9.605548858642578
108,0.8802476525306702,2.6793088912963867,5.740899085998535,9.032182693481445
109,0.4099277853965759,3.8744964599609375,7.098291397094727,10.409957885742188
110,0.31319838762283325,4.307409763336182,7.544909477233887,10.857427597045898
111,0.4309561550617218,3.8642237186431885,7.087149143218994,10.398679733276367
112,0.37508732080459595,4.18874454498291,7.43129825592041,10.744976997375488
113,0.5892332196235657,3.3916800022125244,6.563648223876953,9.869256019592285
114,0.6531217694282532,2.756823778152466,5.85903263092041,9.15673828125
115,0.3827354311943054,4.222240924835205,7.468130111694336,10.782147407531738
116,0.5191817879676819,3.383798122406006,6.569108486175537,9.876493453979492
117,0.7118660807609558,3.7320632934570312,6.9444193840026855,10.2548189163208
118,0.5973355174064636,3.3862950801849365,6.574437618255615,9.882234573364258
119,0.3783479332923889,4.1489410400390625,7.392670631408691,10.706521987915039
120,0.6342419981956482,3.4619526863098145,6.652880668640137,9.960922241210938
121,0.5599573850631714,4.33807897567749,7.588842391967773,10.903388977050781
122,0.44226980209350586,3.917495012283325,7.140338897705078,10.451725006103516
123,0.9853271842002869,2.2995147705078125,5.249078750610352,8.518299102783203
124,0.561362087726593,3.0989623069763184,6.254576683044434,9.558664321899414
125,1.3655633926391602,2.725365161895752,5.776103973388672,9.066421508789062
126,0.711095929145813,2.9682514667510986,6.110599517822266,9.413219451904297
127,0.7775307297706604,3.15901517868042,6.303579330444336,9.60611343383789
128,0.7397744655609131,3.3800954818725586,6.565643310546875,9.873124122619629
129,0.6175737380981445,4.061932563781738,7.296901702880859,10.609769821166992
130,0.4328022599220276,4.0422163009643555,7.280050277709961,10.593271255493164
131,1.7063273191452026,1.6113961935043335,4.409090995788574,7.665000915527344
132,0.5796061754226685,3.2466540336608887,6.416168212890625,9.721823692321777
133,0.654249906539917,3.8207194805145264,7.035347938537598,10.345952987670898
134,0.4585033059120178,4.102239608764648,7.338263511657715,10.651229858398438
135,0.626336395740509,3.130754232406616,6.291445255279541,9.596136093139648
136,0.4897940158843994,3.357687473297119,6.509154319763184,9.811784744262695
137,1.037866473197937,2.0828731060028076,5.011383056640625,8.284564971923828
138,0.7766004204750061,2.7375619411468506,5.838041305541992,9.135543823242188
139,0.8577671647071838,2.38907527923584,5.423214912414551,8.712467193603516
140,0.3381669819355011,4.218446254730225,7.463101863861084,10.77701473236084
141,1.2915607690811157,1.650667667388916,4.3828887939453125,7.593076229095459
142,0.6462125182151794,3.2935171127319336,6.46935510635376,9.77573013305664
143,1.6623669862747192,1.5175731182098389,4.273491859436035,7.522892951965332
144,0.9007612466812134,2.7041964530944824,5.801628112792969,9.098832130432129
145,0.7803317308425903,2.513345241546631,5.570579528808594,8.862693786621094
146,0.6128438711166382,2.993156909942627,6.128798484802246,9.43049430847168
147,0.8930919170379639,3.021941900253296,6.151866912841797,9.452722549438477
148,0.3870644271373749,3.8247110843658447,7.049129486083984,10.360908508300781
149,0.5115686058998108,3.296332359313965,6.469959259033203,9.776017189025879
150,0.3453111946582794,4.004934310913086,7.238480567932129,10.551202774047852
151,0.3124141991138458,4.038300037384033,7.272698402404785,10.585472106933594
152,0.41477012634277344,3.6200923919677734,6.824164390563965,10.13364028930664
153,0.4317741096019745,3.817629337310791,7.037993431091309,10.34929084777832
154,0.6908659934997559,3.343799114227295,6.527225971221924,9.834482192993164
155,0.6513691544532776,2.944188356399536,6.054403781890869,9.352522850036621
156,0.6301941275596619,3.048673391342163,6.191311836242676,9.493815422058105
157,0.6962327361106873,2.5820770263671875,5.646806716918945,8.93978500366211
158,0.8972628712654114,2.602989912033081,5.648960113525391,8.934301376342773
159,0.7575785517692566,3.377091407775879,6.561515808105469,9.8688383102417
160,0.7334312796592712,2.6483922004699707,5.732081413269043,9.027467727661133
161,0.4723360240459442,3.987431049346924,7.221272945404053,10.534046173095703
162,0.3758329451084137,4.051899433135986,7.290896415710449,10.604239463806152
163,0.572737991809845,3.5536446571350098,6.742217063903809,10.049718856811523
164,1.2895680665969849,1.9269115924835205,4.815712928771973,8.08253288269043
165,1.4068275690078735,1.3947855234146118,3.939938545227051,7.122567176818848
166,0.32170841097831726,5.029801368713379,8.30746841430664,11.624879837036133
167,0.44735240936279297,3.8609328269958496,7.082648277282715,10.394054412841797
168,0.5508764386177063,3.253579616546631,6.415400505065918,9.720041275024414
169,0.5603107810020447,4.0599822998046875,7.294363975524902,10.607139587402344
170,0.5319273471832275,3.5211596488952637,6.711116790771484,10.018925666809082
171,1.2140917778015137,1.8331223726272583,4.6962175369262695,7.957769393920898
172,1.843052864074707,1.570741057395935,4.325531959533691,7.5721211433410645
173,0.992838442325592,2.219019889831543,5.168372631072998,8.444101333618164
