Target_Saving,Realized_Saving,Lambda,SNR_Context,QoS_Target,Rate_10,Outage_10dB_99,Outage_10dB_98,Outage_10dB_95,Rate_20,Outage_20dB_99,Outage_20dB_98,Outage_20dB_95,Rate_30,Outage_30dB_99,Outage_30dB_98,Outage_30dB_95,encoder
89.79999999999978,89.82447913530439,13.0385160446167,10,0.99,3.8697941303253174,0.43,0.10333333333333333,0.0,,,,,,,,,mamba
89.89999999999978,89.91367345095442,14.901161193847656,10,0.99,3.8693416118621826,0.43,0.10666666666666667,0.0,,,,,,,,,mamba
89.99999999999977,90.00590990746873,16.763806343078613,10,0.99,3.868825674057007,0.43,0.11,0.0,,,,,,,,,mamba
90.09999999999977,90.07667825816424,18.62645149230957,10,0.99,3.868441581726074,0.43,0.11666666666666667,0.0,,,,,,,,,mamba
90.19999999999976,90.18640482928886,20.489096641540527,10,0.99,3.8677616119384766,0.43,0.12333333333333334,0.0,,,,,,,,,mamba
90.29999999999976,90.26326122518617,22.351741790771484,10,0.99,3.867281198501587,0.43,0.12666666666666668,0.0,,,,,,,,,mamba
90.39999999999975,90.40255489652958,26.0770320892334,10,0.99,3.8663785457611084,0.43,0.14333333333333334,0.0,,,,,,,,,mamba
90.49999999999974,90.54599591537705,29.802322387695312,10,0.99,3.865377902984619,0.43,0.17,0.0,,,,,,,,,mamba
90.59999999999974,90.64551218361736,31.66496753692627,10,0.99,3.8646926879882812,0.43333333333333335,0.19333333333333333,0.0,,,,,,,,,mamba
90.69999999999973,90.7284214989663,33.52761268615723,10,0.99,3.864180088043213,0.43333333333333335,0.22,0.0,,,,,,,,,mamba
90.79999999999973,90.80417268822384,35.390257835388184,10,0.99,3.863654851913452,0.43333333333333335,0.24,0.0,,,,,,,,,mamba
90.89999999999972,90.894703036872,37.25290298461914,10,0.99,3.863083600997925,0.43666666666666665,0.25,0.0,,,,,,,,,mamba
90.99999999999972,90.97916415768451,39.1155481338501,10,0.99,3.862488269805908,0.44,0.27666666666666667,0.0,,,,,,,,,mamba
91.09999999999971,91.10427831637261,40.978193283081055,10,0.99,3.861623525619507,0.45,0.30666666666666664,0.0,,,,,,,,,mamba
91.1999999999997,91.21732050741656,42.84083843231201,10,0.99,3.860910177230835,0.46,0.3233333333333333,0.0,,,,,,,,,mamba
91.2999999999997,91.28434043877081,44.70348358154297,10,0.99,3.8604235649108887,0.4633333333333333,0.33666666666666667,0.0,,,,,,,,,mamba
91.3999999999997,91.37145731719556,46.566128730773926,10,0.99,3.859806776046753,0.4633333333333333,0.3466666666666667,0.0,,,,,,,,,mamba
91.49999999999969,91.45363651873708,48.42877388000488,10,0.99,3.859205722808838,0.4766666666666667,0.3566666666666667,0.0,,,,,,,,,mamba
91.59999999999968,91.62533745809999,50.29141902923584,10,0.99,3.858016014099121,0.5,0.36666666666666664,0.0,,,,,,,,,mamba
91.69999999999968,91.71576619297083,52.1540641784668,10,0.99,3.8573880195617676,0.5133333333333333,0.37333333333333335,0.0,,,,,,,,,mamba
91.79999999999967,91.82356084783525,54.016709327697754,10,0.99,3.8565444946289062,0.5266666666666666,0.38666666666666666,0.0,,,,,,,,,mamba
91.89999999999966,91.9045721181831,55.87935447692871,10,0.99,3.855963945388794,0.54,0.39,0.0,,,,,,,,,mamba
91.99999999999966,92.02385289335822,57.74199962615967,10,0.99,3.8551619052886963,0.5566666666666666,0.3933333333333333,0.0,,,,,,,,,mamba
92.09999999999965,92.09649545372433,59.604644775390625,10,0.99,3.854644298553467,0.57,0.39666666666666667,0.0,,,,,,,,,mamba
92.19999999999965,92.21750993556934,61.46728992462158,10,0.99,3.853858232498169,0.5966666666666667,0.4066666666666667,0.0,,,,,,,,,mamba
92.29999999999964,92.32750873125791,63.32993507385254,10,0.99,3.853121757507324,0.6133333333333333,0.4066666666666667,0.0,,,,,,,,,mamba
92.39999999999964,92.37226520944984,65.1925802230835,10,0.99,3.852726697921753,0.62,0.4066666666666667,0.0,,,,,,,,,mamba
92.49999999999963,92.46298498625079,67.05522537231445,10,0.99,3.852111339569092,0.6366666666666667,0.41,0.0,,,,,,,,,mamba
92.59999999999962,92.56386990425725,70.78051567077637,10,0.99,3.851328134536743,0.6566666666666666,0.41333333333333333,0.0,,,,,,,,,mamba
92.69999999999962,92.70195048272817,74.50580596923828,10,0.99,3.8502466678619385,0.6833333333333333,0.42,0.0,,,,,,,,,mamba
92.79999999999961,92.7834146243552,78.2310962677002,10,0.99,3.849567413330078,0.6966666666666667,0.42333333333333334,0.0,,,,,,,,,mamba
92.89999999999961,92.88941284799583,81.95638656616211,10,0.99,3.8487491607666016,0.7166666666666667,0.42333333333333334,0.0,,,,,,,,,mamba
92.9999999999996,93.03331928303326,89.40696716308594,10,0.99,3.847384452819824,0.7433333333333333,0.43666666666666665,0.0,,,,,,,,,mamba
93.0999999999996,93.142308213404,96.85754776000977,10,0.99,3.8464014530181885,0.7633333333333333,0.44,0.0,,,,,,,,,mamba
93.19999999999959,93.19323553320889,104.3081283569336,10,0.99,3.845913887023926,0.7733333333333333,0.44333333333333336,0.0,,,,,,,,,mamba
93.29999999999959,93.29103314867226,119.20928955078125,10,0.99,3.844773054122925,0.7933333333333333,0.44333333333333336,0.0,,,,,,,,,mamba
93.39999999999958,93.42823307440638,149.01161193847656,10,0.99,3.8430233001708984,0.82,0.4666666666666667,0.0033333333333333335,,,,,,,,,mamba
93.49999999999957,93.49458812548926,178.81393432617188,10,0.99,3.8420422077178955,0.8333333333333334,0.4666666666666667,0.0033333333333333335,,,,,,,,,mamba
93.59999999999957,93.55792738002047,238.4185791015625,10,0.99,3.8405981063842773,0.85,0.49,0.0033333333333333335,,,,,,,,,mamba
93.69999999999956,93.74176552056362,953.67431640625,10,0.99,3.8265812397003174,0.9666666666666667,0.7433333333333333,0.0033333333333333335,,,,,,,,,mamba
93.79999999999956,93.80703041889966,1430.511474609375,10,0.99,3.816699266433716,1.0,0.8866666666666667,0.0033333333333333335,,,,,,,,,mamba
93.89999999999955,93.87459730836395,1907.3486328125,10,0.99,3.8045523166656494,1.0,0.9533333333333334,0.01,,,,,,,,,mamba
93.99999999999955,93.99880697898477,2861.02294921875,10,0.99,3.781552314758301,1.0,0.99,0.09666666666666666,,,,,,,,,mamba
94.09999999999954,94.13497069508841,3814.697265625,10,0.99,3.752838134765625,1.0,1.0,0.31,,,,,,,,,mamba
94.19999999999953,94.23117949760142,4768.37158203125,10,0.99,3.730452060699463,1.0,1.0,0.49333333333333335,,,,,,,,,mamba
94.29999999999953,94.32040580277393,5722.0458984375,10,0.99,3.7083194255828857,1.0,1.0,0.6233333333333333,,,,,,,,,mamba
94.39999999999952,94.39808326308183,6675.72021484375,10,0.99,3.6887340545654297,1.0,1.0,0.7366666666666667,,,,,,,,,mamba
94.49999999999952,94.47041596415167,7629.39453125,10,0.99,3.6684350967407227,1.0,1.0,0.8333333333333334,,,,,,,,,mamba
94.59999999999951,94.6442257030168,11444.091796875,10,0.99,3.6141178607940674,1.0,1.0,0.9833333333333333,,,,,,,,,mamba
94.6999999999995,94.74567012404408,15258.7890625,10,0.99,3.576777458190918,1.0,1.0,0.9933333333333333,,,,,,,,,mamba
94.7999999999995,94.84992272334961,22888.18359375,10,0.99,3.532942295074463,1.0,1.0,1.0,,,,,,,,,mamba
94.8999999999995,94.94895413078824,61035.15625,10,0.99,3.46964430809021,1.0,1.0,1.0,,,,,,,,,mamba
94.99999999999949,95.0007903293792,500000000.0,10,0.99,3.3139662742614746,1.0,1.0,1.0,,,,,,,,,mamba
86.0,86.13443628188917,7.888609052210118e-22,10,0.98,3.8814737796783447,0.43,0.09666666666666666,0.0,,,,,,,,,mamba
86.1,86.14571164769876,1.0587911840678754e-13,10,0.98,3.8814733028411865,0.43,0.09666666666666666,0.0,,,,,,,,,mamba
86.19999999999999,86.23615041849823,8.470329472543003e-13,10,0.98,3.8814754486083984,0.43,0.09666666666666666,0.0,,,,,,,,,mamba
86.29999999999998,86.31071485919593,1.6940658945086007e-12,10,0.98,3.8814737796783447,0.43,0.09666666666666666,0.0,,,,,,,,,mamba
86.39999999999998,86.39626613275526,2.541098841762901e-12,10,0.98,3.881472110748291,0.43,0.09666666666666666,0.0,,,,,,,,,mamba
86.49999999999997,86.49228738885209,3.3881317890172014e-12,10,0.98,3.8814680576324463,0.43,0.09666666666666666,0.0,,,,,,,,,mamba
86.59999999999997,86.61732251460228,5.082197683525802e-12,10,0.98,3.881462335586548,0.43,0.09666666666666666,0.0,,,,,,,,,mamba
86.69999999999996,86.71603590855261,6.776263578034403e-12,10,0.98,3.881453514099121,0.43,0.09666666666666666,0.0,,,,,,,,,mamba
86.79999999999995,86.84889654964773,1.0164395367051604e-11,10,0.98,3.881441354751587,0.43333333333333335,0.09666666666666666,0.0,,,,,,,,,mamba
86.89999999999995,86.89710915075972,1.1858461261560205e-11,10,0.98,3.8814330101013184,0.43333333333333335,0.09666666666666666,0.0,,,,,,,,,mamba
86.99999999999994,86.96589289656971,1.3552527156068805e-11,10,0.98,3.8814241886138916,0.43333333333333335,0.09666666666666666,0.0,,,,,,,,,mamba
87.09999999999994,87.09297535175929,2.0328790734103208e-11,10,0.98,3.8813982009887695,0.43333333333333335,0.09666666666666666,0.0,,,,,,,,,mamba
87.19999999999993,87.16742939724213,2.710505431213761e-11,10,0.98,3.881375312805176,0.43333333333333335,0.09666666666666666,0.0,,,,,,,,,mamba
87.29999999999993,87.30267858934987,1.0842021724855044e-10,10,0.98,3.881282091140747,0.43333333333333335,0.09666666666666666,0.0,,,,,,,,,mamba
87.39999999999992,87.36853435298369,1.6263032587282567e-10,10,0.98,3.881157636642456,0.43333333333333335,0.09666666666666666,0.0,,,,,,,,,mamba
87.49999999999991,87.46850976495854,2.1684043449710089e-10,10,0.98,3.8808984756469727,0.43333333333333335,0.09666666666666666,0.0,,,,,,,,,mamba
87.59999999999991,87.63130381766724,2.439454888092385e-10,10,0.98,3.8803861141204834,0.43333333333333335,0.09666666666666666,0.0,,,,,,,,,mamba
87.6999999999999,87.71269896228497,2.574980159653073e-10,10,0.98,3.8801069259643555,0.43666666666666665,0.09666666666666666,0.0,,,,,,,,,mamba
87.7999999999999,87.82501982095903,2.710505431213761e-10,10,0.98,3.8797225952148438,0.44,0.09666666666666666,0.0,,,,,,,,,mamba
87.89999999999989,87.88778451857651,2.778268066994105e-10,10,0.98,3.8794896602630615,0.44333333333333336,0.09666666666666666,0.0,,,,,,,,,mamba
87.99999999999989,87.96916837277453,2.846030702774449e-10,10,0.98,3.879183053970337,0.45666666666666667,0.09666666666666666,0.0,,,,,,,,,mamba
88.09999999999988,88.11651964031232,2.981555974335137e-10,10,0.98,3.8785953521728516,0.4766666666666667,0.09666666666666666,0.0,,,,,,,,,mamba
88.19999999999987,88.19082063788363,3.049318610115481e-10,10,0.98,3.878288984298706,0.48333333333333334,0.09666666666666666,0.0,,,,,,,,,mamba
88.29999999999987,88.2670272074025,3.117081245895825e-10,10,0.98,3.877974510192871,0.48333333333333334,0.09666666666666666,0.0,,,,,,,,,mamba
88.39999999999986,88.4236065113105,3.1848438816761693e-10,10,0.98,3.877335548400879,0.49333333333333335,0.09666666666666666,0.0,,,,,,,,,mamba
88.49999999999986,88.52493301017643,3.2526065174565133e-10,10,0.98,3.87689208984375,0.5,0.09666666666666666,0.0,,,,,,,,,mamba
88.59999999999985,88.63427194355793,3.3203691532368573e-10,10,0.98,3.876406192779541,0.5066666666666667,0.09666666666666666,0.0,,,,,,,,,mamba
88.69999999999985,88.74973028441822,3.3881317890172014e-10,10,0.98,3.875901222229004,0.5166666666666667,0.09666666666666666,0.0,,,,,,,,,mamba
88.79999999999984,88.83223063567571,3.4558944247975454e-10,10,0.98,3.875534772872925,0.52,0.09666666666666666,0.0,,,,,,,,,mamba
88.89999999999984,88.93510392204091,3.5236570605778894e-10,10,0.98,3.875030517578125,0.5233333333333333,0.09666666666666666,0.0,,,,,,,,,mamba
88.99999999999983,89.03908868750125,3.5575383784680614e-10,10,0.98,3.874521493911743,0.53,0.09666666666666666,0.0,,,,,,,,,mamba
89.09999999999982,89.10746221472873,3.5914196963582334e-10,10,0.98,3.8742077350616455,0.5333333333333333,0.09666666666666666,0.0,,,,,,,,,mamba
89.19999999999982,89.20058559643523,3.6591823321385775e-10,10,0.98,3.873767852783203,0.5466666666666666,0.09666666666666666,0.0,,,,,,,,,mamba
89.29999999999981,89.29874199634692,3.7269449679189215e-10,10,0.98,3.873279571533203,0.55,0.09666666666666666,0.0,,,,,,,,,mamba
89.3999999999998,89.3806828445836,3.7947076036992655e-10,10,0.98,3.872875928878784,0.5533333333333333,0.09666666666666666,0.0,,,,,,,,,mamba
89.4999999999998,89.48771351438148,3.8624702394796095e-10,10,0.98,3.872330665588379,0.57,0.09666666666666666,0.0,,,,,,,,,mamba
89.5999999999998,89.5711961321531,3.9302328752599536e-10,10,0.98,3.8718860149383545,0.58,0.09666666666666666,0.0,,,,,,,,,mamba
89.69999999999979,89.74667559864315,4.0657581468206416e-10,10,0.98,3.870939016342163,0.6066666666666667,0.09666666666666666,0.0,,,,,,,,,mamba
89.79999999999978,89.79605989442203,4.0996394647108136e-10,10,0.98,3.87068247795105,0.61,0.09666666666666666,0.0,,,,,,,,,mamba
89.89999999999978,89.86739025712049,4.1335207826009857e-10,10,0.98,3.870267629623413,0.6166666666666667,0.09666666666666666,0.0,,,,,,,,,mamba
89.99999999999977,90.00003512575019,4.2012834183813297e-10,10,0.98,3.869536876678467,0.63,0.09666666666666666,0.0,,,,,,,,,mamba
90.09999999999977,90.12710001806468,4.3368086899420177e-10,10,0.98,3.8688015937805176,0.6566666666666666,0.09666666666666666,0.0,,,,,,,,,mamba
90.19999999999976,90.21579253728348,4.404571325722362e-10,10,0.98,3.868309259414673,0.6733333333333333,0.09666666666666666,0.0,,,,,,,,,mamba
90.29999999999976,90.27079695309207,4.472333961502706e-10,10,0.98,3.867985725402832,0.68,0.09666666666666666,0.0,,,,,,,,,mamba
90.39999999999975,90.36592626603239,4.54009659728305e-10,10,0.98,3.8674352169036865,0.6933333333333334,0.09666666666666666,0.0,,,,,,,,,mamba
90.49999999999974,90.4663407498846,4.607859233063394e-10,10,0.98,3.8668220043182373,0.7133333333333334,0.09666666666666666,0.0,,,,,,,,,mamba
90.59999999999974,90.57777468336646,4.743384504624082e-10,10,0.98,3.8661372661590576,0.7466666666666667,0.09666666666666666,0.0,,,,,,,,,mamba
90.69999999999973,90.7281643282953,4.87890977618477e-10,10,0.98,3.865165948867798,0.76,0.09666666666666666,0.0,,,,,,,,,mamba
90.79999999999973,90.84144989060839,4.946672411965114e-10,10,0.98,3.864421844482422,0.78,0.09666666666666666,0.0,,,,,,,,,mamba
90.89999999999972,90.90296636960318,5.014435047745458e-10,10,0.98,3.864034414291382,0.7933333333333333,0.09666666666666666,0.0,,,,,,,,,mamba
90.99999999999972,91.02696403123181,5.149960319306146e-10,10,0.98,3.8631696701049805,0.81,0.09666666666666666,0.0,,,,,,,,,mamba
91.09999999999971,91.09221763914816,5.285485590866834e-10,10,0.98,3.862701892852783,0.8166666666666667,0.09666666666666666,0.0,,,,,,,,,mamba
91.1999999999997,91.2224287950864,5.421010862427522e-10,10,0.98,3.8617444038391113,0.8266666666666667,0.09666666666666666,0.0,,,,,,,,,mamba
91.2999999999997,91.34850514843139,5.692061405548898e-10,10,0.98,3.860771417617798,0.8533333333333334,0.09666666666666666,0.0,,,,,,,,,mamba
91.3999999999997,91.40084000722587,5.827586677109586e-10,10,0.98,3.8603568077087402,0.8566666666666667,0.09666666666666666,0.0,,,,,,,,,mamba
91.49999999999969,91.47859461873507,5.963111948670274e-10,10,0.98,3.8597612380981445,0.86,0.09666666666666666,0.0,,,,,,,,,mamba
91.59999999999968,91.61867234700227,6.505213034913027e-10,10,0.98,3.8586058616638184,0.8766666666666667,0.09666666666666666,0.0,,,,,,,,,mamba
91.69999999999968,91.73733967604024,7.047314121155779e-10,10,0.98,3.8575007915496826,0.8866666666666667,0.09666666666666666,0.0,,,,,,,,,mamba
91.79999999999967,91.80109542160938,7.589415207398531e-10,10,0.98,3.8569023609161377,0.8933333333333333,0.09666666666666666,0.0,,,,,,,,,mamba
91.89999999999966,91.86765370024689,8.673617379884035e-10,10,0.98,3.8561782836914062,0.8966666666666666,0.09666666666666666,0.0,,,,,,,,,mamba
91.99999999999966,92.03918779229643,3.469446951953614e-09,10,0.98,3.852853298187256,0.9666666666666667,0.09666666666666666,0.0,,,,,,,,,mamba
92.09999999999965,92.14738137532366,0.05820766091346741,10,0.98,3.846565008163452,1.0,0.09666666666666666,0.0,,,,,,,,,mamba
92.19999999999965,92.2308401577648,1.862645149230957,10,0.98,3.8463330268859863,1.0,0.09666666666666666,0.0,,,,,,,,,mamba
92.29999999999964,92.34004611509204,3.725290298461914,10,0.98,3.845736503601074,1.0,0.09666666666666666,0.0,,,,,,,,,mamba
92.39999999999964,92.39912511792217,5.587935447692871,10,0.98,3.845405340194702,1.0,0.09666666666666666,0.0,,,,,,,,,mamba
92.49999999999963,92.45384852772928,7.450580596923828,10,0.98,3.845017910003662,1.0,0.09666666666666666,0.0,,,,,,,,,mamba
92.59999999999962,92.62332776339295,14.901161193847656,10,0.98,3.8437020778656006,1.0,0.09666666666666666,0.0,,,,,,,,,mamba
92.69999999999962,92.7012743120371,22.351741790771484,10,0.98,3.84285569190979,1.0,0.09666666666666666,0.0,,,,,,,,,mamba
92.79999999999961,92.77702299231248,29.802322387695312,10,0.98,3.8421013355255127,1.0,0.1,0.0033333333333333335,,,,,,,,,mamba
92.89999999999961,92.9328182392967,44.70348358154297,10,0.98,3.8404541015625,1.0,0.13,0.0033333333333333335,,,,,,,,,mamba
92.9999999999996,93.02871906425003,48.42877388000488,10,0.98,3.8394763469696045,1.0,0.15333333333333332,0.0033333333333333335,,,,,,,,,mamba
93.0999999999996,93.09031457618275,52.1540641784668,10,0.98,3.838798761367798,1.0,0.17,0.0033333333333333335,,,,,,,,,mamba
93.19999999999959,93.19765385078583,59.604644775390625,10,0.98,3.837512969970703,1.0,0.2,0.0033333333333333335,,,,,,,,,mamba
93.29999999999959,93.3391729893017,67.05522537231445,10,0.98,3.836311101913452,1.0,0.23333333333333334,0.0033333333333333335,,,,,,,,,mamba
93.39999999999958,93.41658261576444,74.50580596923828,10,0.98,3.8355517387390137,1.0,0.25666666666666665,0.0033333333333333335,,,,,,,,,mamba
93.49999999999957,93.49257090383574,89.40696716308594,10,0.98,3.83473801612854,1.0,0.28,0.0033333333333333335,,,,,,,,,mamba
93.59999999999957,93.57827898877984,119.20928955078125,10,0.98,3.8334484100341797,1.0,0.31666666666666665,0.0033333333333333335,,,,,,,,,mamba
93.69999999999956,93.68573493105318,238.4185791015625,10,0.98,3.8293521404266357,1.0,0.38666666666666666,0.0033333333333333335,,,,,,,,,mamba
93.79999999999956,93.801700086309,476.837158203125,10,0.98,3.8142268657684326,1.0,0.5033333333333333,0.016666666666666666,,,,,,,,,mamba
93.89999999999955,93.93367819293069,596.0464477539062,10,0.98,3.7915091514587402,1.0,0.6633333333333333,0.09666666666666666,,,,,,,,,mamba
93.99999999999955,94.029208943016,655.6510925292969,10,0.98,3.773359775543213,1.0,0.7633333333333333,0.2,,,,,,,,,mamba
94.09999999999954,94.08242382730174,715.2557373046875,10,0.98,3.7631468772888184,1.0,0.83,0.26666666666666666,,,,,,,,,mamba
94.19999999999953,94.2391310892997,953.67431640625,10,0.98,3.727325916290283,1.0,0.9633333333333334,0.5133333333333333,,,,,,,,,mamba
94.29999999999953,94.34735728909496,1192.0928955078125,10,0.98,3.699923038482666,1.0,0.9933333333333333,0.6966666666666667,,,,,,,,,mamba
94.39999999999952,94.42738942915638,1430.511474609375,10,0.98,3.679300546646118,1.0,1.0,0.8066666666666666,,,,,,,,,mamba
94.49999999999952,94.49542236205616,1668.9300537109375,10,0.98,3.6602323055267334,1.0,1.0,0.8933333333333333,,,,,,,,,mamba
94.59999999999951,94.55080061620602,1907.3486328125,10,0.98,3.643622636795044,1.0,1.0,0.94,,,,,,,,,mamba
94.6999999999995,94.69490149736055,2861.02294921875,10,0.98,3.5957958698272705,1.0,1.0,0.99,,,,,,,,,mamba
94.7999999999995,94.77838035165894,3814.697265625,10,0.98,3.563462734222412,1.0,1.0,1.0,,,,,,,,,mamba
94.8999999999995,94.90166107163647,7629.39453125,10,0.98,3.505303144454956,1.0,1.0,1.0,,,,,,,,,mamba
94.99999999999949,95.0007903293792,500000000.0,10,0.98,3.3139662742614746,1.0,1.0,1.0,,,,,,,,,mamba
86.0,86.14639659982738,7.888609052210118e-22,10,0.95,3.8814704418182373,0.43,0.09666666666666666,0.0,,,,,,,,,mamba
86.1,86.14896579755525,1.3234889800848443e-14,10,0.95,3.8814704418182373,0.43,0.09666666666666666,0.0,,,,,,,,,mamba
86.19999999999999,86.18905682342786,4.2351647362715017e-13,10,0.95,3.8814704418182373,0.43,0.09666666666666666,0.0,,,,,,,,,mamba
86.29999999999998,86.33952299231248,1.6940658945086007e-12,10,0.95,3.8814680576324463,0.43,0.09666666666666666,0.0,,,,,,,,,mamba
86.39999999999998,86.42507426587181,2.541098841762901e-12,10,0.95,3.8814661502838135,0.43,0.09666666666666666,0.0,,,,,,,,,mamba
86.49999999999997,86.52109552196865,3.3881317890172014e-12,10,0.95,3.881462812423706,0.43,0.09666666666666666,0.0,,,,,,,,,mamba
86.59999999999997,86.64906615684149,5.082197683525802e-12,10,0.95,3.8814566135406494,0.43,0.09666666666666666,0.0,,,,,,,,,mamba
86.69999999999996,86.71065665080991,5.929230630780102e-12,10,0.95,3.881451368331909,0.43,0.09666666666666666,0.0,,,,,,,,,mamba
86.79999999999995,86.76020152144677,6.776263578034403e-12,10,0.95,3.8814477920532227,0.43,0.09666666666666666,0.0,,,,,,,,,mamba
86.89999999999995,86.90886373216114,1.0164395367051604e-11,10,0.95,3.881430149078369,0.43333333333333335,0.09666666666666666,0.0,,,,,,,,,mamba
86.99999999999994,87.03236336083178,1.3552527156068805e-11,10,0.95,3.8814103603363037,0.43333333333333335,0.09666666666666666,0.0,,,,,,,,,mamba
87.09999999999994,87.11851428112644,1.6940658945086007e-11,10,0.95,3.881394386291504,0.43333333333333335,0.09666666666666666,0.0,,,,,,,,,mamba
