Target_Saving,Actual_Saving,NMSE_KL,NMSE_ILP,Policy,Summary
86.1,87.33214909375565,-15.371858081817628,-15.371858081817628,"{'fc_part7': 8, 'fc_part2': 8, 'fc_part4': 8, 'fc_part3': 8, 'fc_part0': 8, 'fc_part6': 8, 'fc_part5': 8, 'fc_part1': 8, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 16, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 16}","{16: 8, 8: 8, 4: 0, 2: 0}"
86.0,87.33214909375565,-15.371858081817628,-15.371858081817628,"{'fc_part7': 8, 'fc_part2': 8, 'fc_part4': 8, 'fc_part3': 8, 'fc_part0': 8, 'fc_part6': 8, 'fc_part5': 8, 'fc_part1': 8, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 16, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 16}","{16: 8, 8: 8, 4: 0, 2: 0}"
86.6,87.33214909375565,-15.371858081817628,-15.371858081817628,"{'fc_part7': 8, 'fc_part2': 8, 'fc_part4': 8, 'fc_part3': 8, 'fc_part0': 8, 'fc_part6': 8, 'fc_part5': 8, 'fc_part1': 8, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 16, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 16}","{16: 8, 8: 8, 4: 0, 2: 0}"
87.4,87.40440777985187,-15.376697673797608,-15.376697673797608,"{'fc_part7': 8, 'fc_part2': 8, 'fc_part4': 8, 'fc_part3': 8, 'fc_part0': 8, 'fc_part6': 8, 'fc_part5': 8, 'fc_part1': 8, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 8, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 8, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 16}","{16: 6, 8: 10, 4: 0, 2: 0}"
87.5,87.5,-15.234625568389893,-14.605469570159912,"{'fc_part7': 8, 'fc_part2': 8, 'fc_part4': 8, 'fc_part3': 8, 'fc_part0': 8, 'fc_part6': 8, 'fc_part5': 8, 'fc_part1': 8, 'stem.0': 8, 'layers.1.vss.1.in_proj': 8, 'layers.0.vss.1.out_proj': 8, 'layers.1.vss.1.out_proj': 8, 'layers.0.vss.1.in_proj': 8, 'proj_conv': 8, 'layers.0.vss.1.conv2d': 8, 'layers.1.vss.1.conv2d': 8}","{16: 0, 8: 16, 4: 0, 2: 0}"
87.6,87.60029656169085,-6.150174074172973,-4.338459887504578,"{'fc_part7': 8, 'fc_part2': 8, 'fc_part4': 8, 'fc_part3': 8, 'fc_part0': 8, 'fc_part6': 8, 'fc_part5': 8, 'fc_part1': 8, 'stem.0': 8, 'layers.1.vss.1.in_proj': 4, 'layers.0.vss.1.out_proj': 2, 'layers.1.vss.1.out_proj': 4, 'layers.0.vss.1.in_proj': 2, 'proj_conv': 4, 'layers.0.vss.1.conv2d': 2, 'layers.1.vss.1.conv2d': 4}","{16: 0, 8: 9, 4: 4, 2: 3}"
88.1,88.10290841211538,-14.84056516647339,-14.84056516647339,"{'fc_part7': 8, 'fc_part2': 8, 'fc_part4': 8, 'fc_part3': 8, 'fc_part0': 8, 'fc_part6': 8, 'fc_part5': 8, 'fc_part1': 4, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 16, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 16}","{16: 8, 8: 7, 4: 1, 2: 0}"
88.0,88.10290841211538,-14.84056516647339,-14.84056516647339,"{'fc_part7': 8, 'fc_part2': 8, 'fc_part4': 8, 'fc_part3': 8, 'fc_part0': 8, 'fc_part6': 8, 'fc_part5': 8, 'fc_part1': 4, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 16, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 16}","{16: 8, 8: 7, 4: 1, 2: 0}"
87.9,88.10290841211538,-14.84056516647339,-14.84056516647339,"{'fc_part7': 8, 'fc_part2': 8, 'fc_part4': 8, 'fc_part3': 8, 'fc_part0': 8, 'fc_part6': 8, 'fc_part5': 8, 'fc_part1': 4, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 16, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 16}","{16: 8, 8: 7, 4: 1, 2: 0}"
87.8,88.10290841211538,-14.84056516647339,-14.84056516647339,"{'fc_part7': 8, 'fc_part2': 8, 'fc_part4': 8, 'fc_part3': 8, 'fc_part0': 8, 'fc_part6': 8, 'fc_part5': 8, 'fc_part1': 4, 'stem.0': 16, 'layers.1.vss.1.in_proj': 16, 'layers.0.vss.1.out_proj': 16, 'layers.1.vss.1.out_proj': 16, 'layers.0.vss.1.in_proj': 16, 'proj_conv': 16, 'layers.0.vss.1.conv2d': 16, 'layers.1.vss.1.conv2d': 16}","{16: 8, 8: 7, 4: 1, 2: 0}"
